#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.8895344e+05  5.0000000e+03
   1.000e+00    4.4704780e+04  2.2425316e+02
   3.000e+00    4.7377370e+04  2.3711190e+02
   5.000e+00    5.3752357e+04  2.6902406e+02
   7.000e+00    5.9491805e+04  2.9743603e+02
   9.000e+00    6.5002988e+04  3.2338696e+02
   1.100e+01    6.9906481e+04  3.4939677e+02
   1.300e+01    7.5258949e+04  3.7603977e+02
   1.500e+01    8.0576509e+04  4.0436446e+02
   1.700e+01    8.7725137e+04  4.3629993e+02
   1.900e+01    9.4688915e+04  4.7365368e+02
   2.100e+01    1.0369803e+05  5.1753921e+02
   2.300e+01    1.1415186e+05  5.6835224e+02
   2.500e+01    1.2422491e+05  6.2594413e+02
   2.700e+01    1.3802820e+05  6.8980078e+02
   2.900e+01    1.5384057e+05  7.5918013e+02
   3.100e+01    1.6539098e+05  8.3321206e+02
   3.300e+01    1.8183159e+05  9.1097161e+02
   3.500e+01    1.9809535e+05  9.9153313e+02
   3.700e+01    2.1527259e+05  1.0740096e+03
   3.900e+01    2.2992205e+05  1.1575798e+03
   4.100e+01    2.4711222e+05  1.2415052e+03
   4.300e+01    2.6281443e+05  1.3251392e+03
   4.500e+01    2.8149607e+05  1.4079288e+03
   4.700e+01    2.9760036e+05  1.4894128e+03
   4.900e+01    3.1397867e+05  1.5692160e+03
   5.100e+01    3.2564789e+05  1.6470418e+03
   5.300e+01    3.4002156e+05  1.7226636e+03
   5.500e+01    3.5985102e+05  1.7959156e+03
   5.700e+01    3.7135665e+05  1.8666845e+03
   5.900e+01    3.8291766e+05  1.9349015e+03
   6.100e+01    3.9988065e+05  2.0005340e+03
   6.300e+01    4.1224098e+05  2.0635799e+03
   6.500e+01    4.2598222e+05  2.1240612e+03
   6.700e+01    4.3606787e+05  2.1820191e+03
   6.900e+01    4.4450597e+05  2.2375095e+03
   7.100e+01    4.5569412e+05  2.2905998e+03
   7.300e+01    4.6310414e+05  2.3413654e+03
   7.500e+01    4.7929323e+05  2.3898875e+03
   7.700e+01    4.8651157e+05  2.4362510e+03
   7.900e+01    4.9670658e+05  2.4805427e+03
   5.500e+01    3.6115446e+05  1.7959156e+03
   6.900e+01    4.4797704e+05  2.2375095e+03
   1.900e+01    9.4330703e+04  4.7365368e+02
