#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9686997e+05  5.0000000e+03
   1.000e+00    1.7040208e+05  8.5932508e+02
   3.000e+00    1.7175708e+05  8.5832140e+02
   5.000e+00    1.8395069e+05  9.1629433e+02
   7.000e+00    1.9309558e+05  9.6948370e+02
   9.000e+00    1.9523344e+05  9.8041629e+02
   1.100e+01    1.9953837e+05  9.9711330e+02
   1.300e+01    2.0424537e+05  1.0204201e+03
   1.500e+01    2.0317586e+05  1.0216108e+03
   1.700e+01    2.0281698e+05  1.0183766e+03
   1.900e+01    2.0634106e+05  1.0303272e+03
   2.100e+01    2.1330272e+05  1.0640244e+03
   2.300e+01    2.2373585e+05  1.1182217e+03
   2.500e+01    2.3524567e+05  1.1889902e+03
   2.700e+01    2.5364667e+05  1.2720121e+03
   2.900e+01    2.7027604e+05  1.3633730e+03
   3.100e+01    2.9331635e+05  1.4597783e+03
   3.300e+01    3.1214043e+05  1.5585691e+03
   3.500e+01    3.3172148e+05  1.6576676e+03
   3.700e+01    3.5067043e+05  1.7555001e+03
   3.900e+01    3.7003061e+05  1.8509149e+03
   4.100e+01    3.8876902e+05  1.9431037e+03
   4.300e+01    4.0636858e+05  2.0315314e+03
   4.500e+01    4.2226127e+05  2.1158750e+03
   4.700e+01    4.3909990e+05  2.1959733e+03
   4.900e+01    4.5911071e+05  2.2717857e+03
   5.100e+01    4.6915495e+05  2.3433587e+03
   5.300e+01    4.8783898e+05  2.4108009e+03
   5.500e+01    4.9573609e+05  2.4742628e+03
   5.700e+01    5.0969716e+05  2.5339217e+03
   5.900e+01    5.1955838e+05  2.5899705e+03
   6.100e+01    5.2465444e+05  2.6426094e+03
   6.300e+01    5.3656769e+05  2.6920397e+03
   6.500e+01    5.4430013e+05  2.7384598e+03
   6.700e+01    5.6206300e+05  2.7820622e+03
   6.900e+01    5.6397949e+05  2.8230313e+03
   7.100e+01    5.7662364e+05  2.8615426e+03
   7.300e+01    5.7924742e+05  2.8977617e+03
   7.500e+01    5.8871398e+05  2.9318443e+03
   7.700e+01    5.8767149e+05  2.9639363e+03
   7.900e+01    5.9874820e+05  2.9941736e+03
   1.500e+01    2.0310149e+05  1.0216108e+03
   2.500e+01    2.3753448e+05  1.1889902e+03
   1.100e+01    1.9945288e+05  9.9711330e+02
