#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0023515e+06  5.0000000e+03
   1.000e+00    3.8198525e+05  1.9128673e+03
   3.000e+00    3.9120607e+05  1.9500137e+03
   5.000e+00    4.2399691e+05  2.1318908e+03
   7.000e+00    4.5396336e+05  2.2729218e+03
   9.000e+00    4.7735481e+05  2.3824867e+03
   1.100e+01    4.9247385e+05  2.4781011e+03
   1.300e+01    5.1385591e+05  2.5671285e+03
   1.500e+01    5.2749641e+05  2.6519281e+03
   1.700e+01    5.4435018e+05  2.7327634e+03
   1.900e+01    5.6095880e+05  2.8092138e+03
   2.100e+01    5.7547372e+05  2.8807987e+03
   2.300e+01    5.9151264e+05  2.9472051e+03
   2.500e+01    5.9804765e+05  3.0083326e+03
   2.700e+01    6.0751021e+05  3.0642647e+03
   2.900e+01    6.2054231e+05  3.1152197e+03
   3.100e+01    6.2939802e+05  3.1615010e+03
   3.300e+01    6.4147206e+05  3.2034585e+03
   3.500e+01    6.5297376e+05  3.2414587e+03
   3.700e+01    6.5239213e+05  3.2758656e+03
   3.900e+01    6.5869862e+05  3.3070276e+03
   4.100e+01    6.7010273e+05  3.3352706e+03
   4.300e+01    6.6851675e+05  3.3608940e+03
   4.500e+01    6.7253234e+05  3.3841702e+03
   4.700e+01    6.8759502e+05  3.4053445e+03
   4.900e+01    6.8457606e+05  3.4246368e+03
   5.100e+01    6.8626468e+05  3.4422433e+03
   5.300e+01    6.9215073e+05  3.4583386e+03
   5.500e+01    6.9206484e+05  3.4730778e+03
   5.700e+01    6.9469918e+05  3.4865986e+03
   5.900e+01    6.9316742e+05  3.4990233e+03
   6.100e+01    7.0629687e+05  3.5104604e+03
   6.300e+01    7.0450158e+05  3.5210061e+03
   6.500e+01    6.9978306e+05  3.5307463e+03
   6.700e+01    7.0972300e+05  3.5397570e+03
   6.900e+01    7.1151499e+05  3.5481064e+03
   7.100e+01    7.1143068e+05  3.5558548e+03
   7.300e+01    7.1508152e+05  3.5630565e+03
   7.500e+01    7.0885263e+05  3.5697600e+03
   7.700e+01    7.2684171e+05  3.5760086e+03
   7.900e+01    7.1775568e+05  3.5818412e+03
   3.900e+01    6.6075633e+05  3.3070276e+03
   3.700e+01    6.5368226e+05  3.2758656e+03
   4.700e+01    6.8425833e+05  3.4053445e+03
