#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0054367e+06  5.0000000e+03
   1.000e+00    6.2384046e+04  3.1178282e+02
   3.000e+00    6.3789083e+04  3.1633083e+02
   5.000e+00    6.8380199e+04  3.4373804e+02
   7.000e+00    7.3516510e+04  3.6758231e+02
   9.000e+00    7.5584669e+04  3.7898774e+02
   1.100e+01    7.8689324e+04  3.9146730e+02
   1.300e+01    8.1355960e+04  4.0696705e+02
   1.500e+01    8.2672459e+04  4.1372505e+02
   1.700e+01    8.2532901e+04  4.1695733e+02
   1.900e+01    8.5004974e+04  4.2645526e+02
   2.100e+01    8.9920879e+04  4.4751279e+02
   2.300e+01    9.6508158e+04  4.8144187e+02
   2.500e+01    1.0473693e+05  5.2767389e+02
   2.700e+01    1.1599395e+05  5.8492997e+02
   2.900e+01    1.3032589e+05  6.5168261e+02
   3.100e+01    1.4507607e+05  7.2632855e+02
   3.300e+01    1.6290178e+05  8.0727129e+02
   3.500e+01    1.7894036e+05  8.9297733e+02
   3.700e+01    1.9657282e+05  9.8202011e+02
   3.900e+01    2.1480379e+05  1.0731117e+03
   4.100e+01    2.3221665e+05  1.1651219e+03
   4.300e+01    2.5158608e+05  1.2570853e+03
   4.500e+01    2.6969522e+05  1.3481983e+03
   4.700e+01    2.8857585e+05  1.4378098e+03
   4.900e+01    3.0488931e+05  1.5254070e+03
   5.100e+01    3.2254351e+05  1.6105991e+03
   5.300e+01    3.3793746e+05  1.6931001e+03
   5.500e+01    3.5414152e+05  1.7727126e+03
   5.700e+01    3.7197014e+05  1.8493128e+03
   5.900e+01    3.8349783e+05  1.9228365e+03
   6.100e+01    3.9670106e+05  1.9932673e+03
   6.300e+01    4.1543663e+05  2.0606266e+03
   6.500e+01    4.2609542e+05  2.1249647e+03
   6.700e+01    4.3393068e+05  2.1863539e+03
   6.900e+01    4.4506148e+05  2.2448825e+03
   7.100e+01    4.5724103e+05  2.3006501e+03
   7.300e+01    4.7185494e+05  2.3537635e+03
   7.500e+01    4.8252271e+05  2.4043343e+03
   7.700e+01    4.8969480e+05  2.4524757e+03
   7.900e+01    4.9574300e+05  2.4983013e+03
   4.500e+01    2.6728309e+05  1.3481983e+03
   2.100e+01    8.9486552e+04  4.4751279e+02
   1.700e+01    8.3193982e+04  4.1695733e+02
