#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0028792e+06  5.0000000e+03
   1.000e+00    3.0586108e+05  1.5386224e+03
   3.000e+00    3.1682305e+05  1.5866787e+03
   5.000e+00    3.4909168e+05  1.7549703e+03
   7.000e+00    3.7699000e+05  1.8938415e+03
   9.000e+00    3.9990056e+05  2.0102827e+03
   1.100e+01    4.2182459e+05  2.1192446e+03
   1.300e+01    4.4542554e+05  2.2267187e+03
   1.500e+01    4.6842314e+05  2.3333830e+03
   1.700e+01    4.8620636e+05  2.4377669e+03
   1.900e+01    5.0904488e+05  2.5380282e+03
   2.100e+01    5.2378386e+05  2.6326912e+03
   2.300e+01    5.4469173e+05  2.7208336e+03
   2.500e+01    5.5638253e+05  2.8020389e+03
   2.700e+01    5.8043305e+05  2.8762765e+03
   2.900e+01    5.8347879e+05  2.9437779e+03
   3.100e+01    5.9824453e+05  3.0049349e+03
   3.300e+01    6.1146476e+05  3.0602238e+03
   3.500e+01    6.1626125e+05  3.1101536e+03
   3.700e+01    6.2751981e+05  3.1552319e+03
   3.900e+01    6.4007186e+05  3.1959449e+03
   4.100e+01    6.4483795e+05  3.2327456e+03
   4.300e+01    6.5885935e+05  3.2660488e+03
   4.500e+01    6.6067030e+05  3.2962295e+03
   4.700e+01    6.7005723e+05  3.3236240e+03
   4.900e+01    6.6970711e+05  3.3485322e+03
   5.100e+01    6.7600313e+05  3.3712203e+03
   5.300e+01    6.7695668e+05  3.3919240e+03
   5.500e+01    6.7736772e+05  3.4108521e+03
   5.700e+01    6.8805006e+05  3.4281890e+03
   5.900e+01    6.9101124e+05  3.4440978e+03
   6.100e+01    6.9455139e+05  3.4587227e+03
   6.300e+01    6.8826652e+05  3.4721914e+03
   6.500e+01    6.9334573e+05  3.4846171e+03
   6.700e+01    7.0186036e+05  3.4961002e+03
   6.900e+01    6.9947550e+05  3.5067299e+03
   7.100e+01    7.0172066e+05  3.5165856e+03
   7.300e+01    7.1049192e+05  3.5257381e+03
   7.500e+01    7.1113700e+05  3.5342506e+03
   7.700e+01    7.0393103e+05  3.5421795e+03
   7.900e+01    7.1107995e+05  3.5495756e+03
   3.900e+01    6.4026296e+05  3.1959449e+03
   7.700e+01    7.0302471e+05  3.5421795e+03
   5.500e+01    6.8509675e+05  3.4108521e+03
