#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0046384e+06  5.0000000e+03
   1.000e+00    3.9771174e+04  2.0001725e+02
   3.000e+00    4.0814062e+04  2.0406818e+02
   5.000e+00    4.4702405e+04  2.2320887e+02
   7.000e+00    4.7419908e+04  2.3925099e+02
   9.000e+00    4.9486809e+04  2.4988100e+02
   1.100e+01    5.1759258e+04  2.5787357e+02
   1.300e+01    5.3951874e+04  2.6982777e+02
   1.500e+01    5.5982606e+04  2.7845541e+02
   1.700e+01    5.6957396e+04  2.8248856e+02
   1.900e+01    5.7665934e+04  2.8732843e+02
   2.100e+01    5.9696747e+04  2.9792798e+02
   2.300e+01    6.3365506e+04  3.1672460e+02
   2.500e+01    6.8674752e+04  3.4442895e+02
   2.700e+01    7.6748735e+04  3.8092516e+02
   2.900e+01    8.4365976e+04  4.2572828e+02
   3.100e+01    9.7005765e+04  4.7816251e+02
   3.300e+01    1.0751843e+05  5.3742949e+02
   3.500e+01    1.2118910e+05  6.0264687e+02
   3.700e+01    1.3453871e+05  6.7288302e+02
   3.900e+01    1.4941795e+05  7.4719208e+02
   4.100e+01    1.6471325e+05  8.2464681e+02
   4.300e+01    1.8241272e+05  9.0436628e+02
   4.500e+01    1.9689916e+05  9.8553675e+02
   4.700e+01    2.1317374e+05  1.0674253e+03
   4.900e+01    2.3066771e+05  1.1493869e+03
   5.100e+01    2.4618128e+05  1.2308662e+03
   5.300e+01    2.6159867e+05  1.3113950e+03
   5.500e+01    2.7777778e+05  1.3905871e+03
   5.700e+01    2.9439710e+05  1.4681312e+03
   5.900e+01    3.0805080e+05  1.5437833e+03
   6.100e+01    3.2158541e+05  1.6173582e+03
   6.300e+01    3.3883749e+05  1.6887214e+03
   6.500e+01    3.5077087e+05  1.7577821e+03
   6.700e+01    3.6515272e+05  1.8244855e+03
   6.900e+01    3.8045652e+05  1.8888074e+03
   7.100e+01    3.9445623e+05  1.9507480e+03
   7.300e+01    4.0186469e+05  2.0103276e+03
   7.500e+01    4.1378296e+05  2.0675823e+03
   7.700e+01    4.2574268e+05  2.1225607e+03
   7.900e+01    4.3374235e+05  2.1753206e+03
   6.900e+01    3.7676404e+05  1.8888074e+03
   3.500e+01    1.2079847e+05  6.0264687e+02
   4.700e+01    2.1311894e+05  1.0674253e+03
