#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0082419e+06  5.0000000e+03
   1.000e+00    3.0776087e+05  1.5388239e+03
   3.000e+00    3.0970425e+05  1.5618787e+03
   5.000e+00    3.5187344e+05  1.7705266e+03
   7.000e+00    4.1599672e+05  2.0739081e+03
   9.000e+00    4.8085349e+05  2.3946777e+03
   1.100e+01    5.3313014e+05  2.6647887e+03
   1.300e+01    5.7752063e+05  2.8746932e+03
   1.500e+01    6.0886340e+05  3.0342005e+03
   1.700e+01    6.2943353e+05  3.1554739e+03
   1.900e+01    6.4390411e+05  3.2485769e+03
   2.100e+01    6.6067916e+05  3.3209947e+03
   2.300e+01    6.7706064e+05  3.3781122e+03
   2.500e+01    6.8703963e+05  3.4237794e+03
   2.700e+01    6.9020911e+05  3.4607633e+03
   2.900e+01    7.0242444e+05  3.4910728e+03
   3.100e+01    7.0520572e+05  3.5161849e+03
   3.300e+01    7.0788657e+05  3.5371992e+03
   3.500e+01    7.1168417e+05  3.5549453e+03
   3.700e+01    7.1393738e+05  3.5700567e+03
   3.900e+01    7.1645024e+05  3.5830230e+03
   4.100e+01    7.1676909e+05  3.5942266e+03
   4.300e+01    7.2315736e+05  3.6039696e+03
   4.500e+01    7.2146485e+05  3.6124924e+03
   4.700e+01    7.2694734e+05  3.6199889e+03
   4.900e+01    7.3273126e+05  3.6266158e+03
   5.100e+01    7.1888056e+05  3.6325017e+03
   5.300e+01    7.3039243e+05  3.6377521e+03
   5.500e+01    7.2689024e+05  3.6424548e+03
   5.700e+01    7.3164480e+05  3.6466829e+03
   5.900e+01    7.2755503e+05  3.6504978e+03
   6.100e+01    7.2828176e+05  3.6539513e+03
   6.300e+01    7.3292309e+05  3.6570874e+03
   6.500e+01    7.3459876e+05  3.6599437e+03
   6.700e+01    7.3059304e+05  3.6625524e+03
   6.900e+01    7.2828171e+05  3.6649411e+03
   7.100e+01    7.3898606e+05  3.6671339e+03
   7.300e+01    7.3325698e+05  3.6691514e+03
   7.500e+01    7.3013364e+05  3.6710119e+03
   7.700e+01    7.3652638e+05  3.6727312e+03
   7.900e+01    7.3621170e+05  3.6743231e+03
   1.500e+01    6.0360643e+05  3.0342005e+03
   7.700e+01    7.3612567e+05  3.6727312e+03
   5.700e+01    7.2411631e+05  3.6466829e+03
