#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9571688e+05  5.0000000e+03
   1.000e+00    3.3921692e+05  1.6943592e+03
   3.000e+00    3.4745645e+05  1.7396059e+03
   5.000e+00    3.8544820e+05  1.9155082e+03
   7.000e+00    4.0970257e+05  2.0569078e+03
   9.000e+00    4.3194100e+05  2.1715084e+03
   1.100e+01    4.5658932e+05  2.2747281e+03
   1.300e+01    4.7215095e+05  2.3729081e+03
   1.500e+01    4.9671921e+05  2.4677920e+03
   1.700e+01    5.1665609e+05  2.5591942e+03
   1.900e+01    5.2687243e+05  2.6463450e+03
   2.100e+01    5.4844165e+05  2.7284953e+03
   2.300e+01    5.5799113e+05  2.8051351e+03
   2.500e+01    5.7508087e+05  2.8760291e+03
   2.700e+01    5.9711269e+05  2.9411769e+03
   2.900e+01    6.0087442e+05  3.0007528e+03
   3.100e+01    6.1833364e+05  3.0550466e+03
   3.300e+01    6.1820610e+05  3.1044152e+03
   3.500e+01    6.2687589e+05  3.1492470e+03
   3.700e+01    6.3858147e+05  3.1899363e+03
   3.900e+01    6.4422329e+05  3.2268668e+03
   4.100e+01    6.4979477e+05  3.2604020e+03
   4.300e+01    6.5713224e+05  3.2908794e+03
   4.500e+01    6.5836308e+05  3.3186079e+03
   4.700e+01    6.6865744e+05  3.3438679e+03
   4.900e+01    6.6817884e+05  3.3669120e+03
   5.100e+01    6.7498525e+05  3.3879668e+03
   5.300e+01    6.8914218e+05  3.4072346e+03
   5.500e+01    6.8967918e+05  3.4248959e+03
   5.700e+01    6.8685820e+05  3.4411114e+03
   5.900e+01    6.9322096e+05  3.4560243e+03
   6.100e+01    6.9814236e+05  3.4697618e+03
   6.300e+01    6.9094631e+05  3.4824374e+03
   6.500e+01    6.9164709e+05  3.4941519e+03
   6.700e+01    7.0475482e+05  3.5049955e+03
   6.900e+01    7.0513297e+05  3.5150483e+03
   7.100e+01    7.0510408e+05  3.5243823e+03
   7.300e+01    7.0896375e+05  3.5330617e+03
   7.500e+01    7.1062714e+05  3.5411440e+03
   7.700e+01    7.1105073e+05  3.5486808e+03
   7.900e+01    7.1081814e+05  3.5557185e+03
   3.900e+01    6.4823534e+05  3.2268668e+03
   4.300e+01    6.6459812e+05  3.2908794e+03
   3.100e+01    6.1240100e+05  3.0550466e+03
