#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9779338e+05  5.0000000e+03
   1.000e+00    3.0075955e+05  1.4940844e+03
   3.000e+00    2.9703769e+05  1.4938395e+03
   5.000e+00    3.1784041e+05  1.6000311e+03
   7.000e+00    3.2819191e+05  1.6284268e+03
   9.000e+00    3.2892951e+05  1.6592188e+03
   1.100e+01    3.3651160e+05  1.6758997e+03
   1.300e+01    3.3757415e+05  1.6874746e+03
   1.500e+01    3.4383433e+05  1.7343195e+03
   1.700e+01    3.6492495e+05  1.8180118e+03
   1.900e+01    3.8441968e+05  1.9259674e+03
   2.100e+01    4.0810018e+05  2.0457241e+03
   2.300e+01    4.3479582e+05  2.1682346e+03
   2.500e+01    4.5417280e+05  2.2877300e+03
   2.700e+01    4.8073493e+05  2.4008890e+03
   2.900e+01    5.0348163e+05  2.5060462e+03
   3.100e+01    5.2639614e+05  2.6025910e+03
   3.300e+01    5.3688499e+05  2.6905496e+03
   3.500e+01    5.5701189e+05  2.7703099e+03
   3.700e+01    5.6545986e+05  2.8424447e+03
   3.900e+01    5.8343243e+05  2.9076044e+03
   4.100e+01    5.9437268e+05  2.9664514e+03
   4.300e+01    6.0759380e+05  3.0196244e+03
   4.500e+01    6.1587716e+05  3.0677190e+03
   4.700e+01    6.1860234e+05  3.1112792e+03
   4.900e+01    6.3274719e+05  3.1507955e+03
   5.100e+01    6.3808244e+05  3.1867060e+03
   5.300e+01    6.3897256e+05  3.2194003e+03
   5.500e+01    6.5140257e+05  3.2492232e+03
   5.700e+01    6.5518365e+05  3.2764793e+03
   5.900e+01    6.6460803e+05  3.3014379e+03
   6.100e+01    6.6810098e+05  3.3243363e+03
   6.300e+01    6.7115023e+05  3.3453844e+03
   6.500e+01    6.7120010e+05  3.3647675e+03
   6.700e+01    6.8267223e+05  3.3826496e+03
   6.900e+01    6.7543965e+05  3.3991761e+03
   7.100e+01    6.8543945e+05  3.4144760e+03
   7.300e+01    6.9179981e+05  3.4286638e+03
   7.500e+01    6.8958531e+05  3.4418416e+03
   7.700e+01    6.8890680e+05  3.4541004e+03
   7.900e+01    6.9576243e+05  3.4655217e+03
   2.100e+01    4.1248191e+05  2.0457241e+03
   5.500e+01    6.5541708e+05  3.2492232e+03
   7.300e+01    6.8310796e+05  3.4286638e+03
