#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0073883e+06  5.0000000e+03
   1.000e+00    2.3125197e+05  1.1576784e+03
   3.000e+00    2.4536593e+05  1.2215421e+03
   5.000e+00    2.7611871e+05  1.3839129e+03
   7.000e+00    3.0466896e+05  1.5328060e+03
   9.000e+00    3.3610428e+05  1.6753981e+03
   1.100e+01    3.6633083e+05  1.8245658e+03
   1.300e+01    3.9580772e+05  1.9794870e+03
   1.500e+01    4.2808979e+05  2.1339849e+03
   1.700e+01    4.5217803e+05  2.2822111e+03
   1.900e+01    4.8460561e+05  2.4203090e+03
   2.100e+01    5.0812472e+05  2.5463525e+03
   2.300e+01    5.3637347e+05  2.6598195e+03
   2.500e+01    5.5139011e+05  2.7610677e+03
   2.700e+01    5.6855529e+05  2.8509383e+03
   2.900e+01    5.8941622e+05  2.9304915e+03
   3.100e+01    5.9720941e+05  3.0008449e+03
   3.300e+01    6.1284356e+05  3.0630810e+03
   3.500e+01    6.2774768e+05  3.1182012e+03
   3.700e+01    6.3035679e+05  3.1671059e+03
   3.900e+01    6.3323298e+05  3.2105905e+03
   4.100e+01    6.4761098e+05  3.2493500e+03
   4.300e+01    6.5885424e+05  3.2839875e+03
   4.500e+01    6.6279702e+05  3.3150242e+03
   4.700e+01    6.7610149e+05  3.3429098e+03
   4.900e+01    6.6790480e+05  3.3680318e+03
   5.100e+01    6.7290677e+05  3.3907244e+03
   5.300e+01    6.8062893e+05  3.4112760e+03
   5.500e+01    6.7974707e+05  3.4299359e+03
   5.700e+01    6.8711817e+05  3.4469201e+03
   5.900e+01    7.0041791e+05  3.4624160e+03
   6.100e+01    6.9468566e+05  3.4765867e+03
   6.300e+01    6.9234663e+05  3.4895743e+03
   6.500e+01    6.9810137e+05  3.5015032e+03
   6.700e+01    6.9775344e+05  3.5124822e+03
   6.900e+01    7.0740999e+05  3.5226071e+03
   7.100e+01    7.1209103e+05  3.5319621e+03
   7.300e+01    7.0683653e+05  3.5406217e+03
   7.500e+01    7.0502177e+05  3.5486516e+03
   7.700e+01    7.1211561e+05  3.5561103e+03
   7.900e+01    7.1373339e+05  3.5630497e+03
   5.100e+01    6.7241371e+05  3.3907244e+03
   3.100e+01    6.0322301e+05  3.0008449e+03
   9.000e+00    3.3525053e+05  1.6753981e+03
