#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0002723e+06  5.0000000e+03
   1.000e+00    4.0447972e+04  2.0188146e+02
   3.000e+00    4.1542498e+04  2.0879211e+02
   5.000e+00    4.6002140e+04  2.3169007e+02
   7.000e+00    5.0283543e+04  2.5087623e+02
   9.000e+00    5.3355012e+04  2.6632275e+02
   1.100e+01    5.6323362e+04  2.8067935e+02
   1.300e+01    5.9208950e+04  2.9572522e+02
   1.500e+01    6.2080422e+04  3.0997231e+02
   1.700e+01    6.4332218e+04  3.2330321e+02
   1.900e+01    6.8136754e+04  3.3785976e+02
   2.100e+01    7.1536465e+04  3.5616986e+02
   2.300e+01    7.5555004e+04  3.8000193e+02
   2.500e+01    8.2679253e+04  4.1024610e+02
   2.700e+01    8.9528279e+04  4.4715653e+02
   2.900e+01    9.8321785e+04  4.9058813e+02
   3.100e+01    1.0723852e+05  5.4015040e+02
   3.300e+01    1.1775078e+05  5.9529864e+02
   3.500e+01    1.3133452e+05  6.5539123e+02
   3.700e+01    1.4427649e+05  7.1973050e+02
   3.900e+01    1.5664928e+05  7.8759524e+02
   4.100e+01    1.7181378e+05  8.5826737e+02
   4.300e+01    1.8677627e+05  9.3105349e+02
   4.500e+01    2.0151124e+05  1.0053014e+03
   4.700e+01    2.1552853e+05  1.0804117e+03
   4.900e+01    2.3039172e+05  1.1558449e+03
   5.100e+01    2.4657548e+05  1.2311250e+03
   5.300e+01    2.6388351e+05  1.3058396e+03
   5.500e+01    2.7574195e+05  1.3796382e+03
   5.700e+01    2.9071850e+05  1.4522283e+03
   5.900e+01    3.0541905e+05  1.5233712e+03
   6.100e+01    3.1687839e+05  1.5928765e+03
   6.300e+01    3.3113012e+05  1.6605967e+03
   6.500e+01    3.4589691e+05  1.7264222e+03
   6.700e+01    3.5814068e+05  1.7902758e+03
   6.900e+01    3.7000276e+05  1.8521082e+03
   7.100e+01    3.8511965e+05  1.9118938e+03
   7.300e+01    3.9637957e+05  1.9696264e+03
   7.500e+01    4.0525854e+05  2.0253160e+03
   7.700e+01    4.1799759e+05  2.0789860e+03
   7.900e+01    4.2353472e+05  2.1306703e+03
   2.900e+01    9.9162934e+04  4.9058813e+02
   6.900e+01    3.7252222e+05  1.8521082e+03
   3.300e+01    1.1923350e+05  5.9529864e+02
