#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9246732e+05  5.0000000e+03
   1.000e+00    9.1290851e+04  4.5653006e+02
   3.000e+00    9.5378867e+04  4.7915163e+02
   5.000e+00    1.0847659e+05  5.3940451e+02
   7.000e+00    1.1817257e+05  5.9190536e+02
   9.000e+00    1.2706620e+05  6.3931968e+02
   1.100e+01    1.3710079e+05  6.8567759e+02
   1.300e+01    1.4691277e+05  7.3339685e+02
   1.500e+01    1.5718477e+05  7.8570691e+02
   1.700e+01    1.6965507e+05  8.4525513e+02
   1.900e+01    1.8229955e+05  9.1317423e+02
   2.100e+01    1.9710410e+05  9.8925055e+02
   2.300e+01    2.1521180e+05  1.0724235e+03
   2.500e+01    2.3253614e+05  1.1612154e+03
   2.700e+01    2.5113637e+05  1.2540197e+03
   2.900e+01    2.7174505e+05  1.3492761e+03
   3.100e+01    2.8831697e+05  1.4455688e+03
   3.300e+01    3.0758630e+05  1.5416749e+03
   3.500e+01    3.2630021e+05  1.6365799e+03
   3.700e+01    3.4568801e+05  1.7294740e+03
   3.900e+01    3.6418204e+05  1.8197357e+03
   4.100e+01    3.8267701e+05  1.9069100e+03
   4.300e+01    3.9755170e+05  1.9906831e+03
   4.500e+01    4.1594753e+05  2.0708592e+03
   4.700e+01    4.2829158e+05  2.1473373e+03
   4.900e+01    4.4439747e+05  2.2200918e+03
   5.100e+01    4.5581635e+05  2.2891549e+03
   5.300e+01    4.7198092e+05  2.3546024e+03
   5.500e+01    4.8198621e+05  2.4165419e+03
   5.700e+01    4.9242364e+05  2.4751032e+03
   5.900e+01    5.0947001e+05  2.5304306e+03
   6.100e+01    5.1377570e+05  2.5826769e+03
   6.300e+01    5.2364911e+05  2.6319989e+03
   6.500e+01    5.3642970e+05  2.6785541e+03
   6.700e+01    5.4410914e+05  2.7224977e+03
   6.900e+01    5.5377064e+05  2.7639810e+03
   7.100e+01    5.5968395e+05  2.8031503e+03
   7.300e+01    5.6410742e+05  2.8401454e+03
   7.500e+01    5.7360661e+05  2.8750995e+03
   7.700e+01    5.8104963e+05  2.9081392e+03
   7.900e+01    5.9166380e+05  2.9393836e+03
   1.900e+01    1.8246454e+05  9.1317423e+02
   5.000e+00    1.0781642e+05  5.3940451e+02
   4.500e+01    4.1413517e+05  2.0708592e+03
