#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0018348e+06  5.0000000e+03
   1.000e+00    4.3022693e+05  2.1548559e+03
   3.000e+00    4.3726959e+05  2.1919512e+03
   5.000e+00    4.7857746e+05  2.3911778e+03
   7.000e+00    5.0614889e+05  2.5434433e+03
   9.000e+00    5.3287780e+05  2.6592838e+03
   1.100e+01    5.5123892e+05  2.7577787e+03
   1.300e+01    5.6616580e+05  2.8464002e+03
   1.500e+01    5.8903330e+05  2.9275113e+03
   1.700e+01    5.9958557e+05  3.0016949e+03
   1.900e+01    6.1005708e+05  3.0690995e+03
   2.100e+01    6.2314502e+05  3.1299033e+03
   2.300e+01    6.3992411e+05  3.1844221e+03
   2.500e+01    6.5048597e+05  3.2330921e+03
   2.700e+01    6.5729375e+05  3.2764202e+03
   2.900e+01    6.6676983e+05  3.3149378e+03
   3.100e+01    6.7360170e+05  3.3491677e+03
   3.300e+01    6.8057337e+05  3.3796025e+03
   3.500e+01    6.8173870e+05  3.4066934e+03
   3.700e+01    6.8788831e+05  3.4308462e+03
   3.900e+01    6.8698521e+05  3.4524209e+03
   4.100e+01    6.9621190e+05  3.4717339e+03
   4.300e+01    6.9851298e+05  3.4890619e+03
   4.500e+01    7.0545036e+05  3.5046459e+03
   4.700e+01    7.0233125e+05  3.5186952e+03
   4.900e+01    7.0980458e+05  3.5313918e+03
   5.100e+01    7.0915136e+05  3.5428936e+03
   5.300e+01    7.0759936e+05  3.5533378e+03
   5.500e+01    7.1651288e+05  3.5628437e+03
   5.700e+01    7.0821464e+05  3.5715153e+03
   5.900e+01    7.1924786e+05  3.5794433e+03
   6.100e+01    7.2306629e+05  3.5867070e+03
   6.300e+01    7.1790595e+05  3.5933760e+03
   6.500e+01    7.1890833e+05  3.5995112e+03
   6.700e+01    7.2281602e+05  3.6051663e+03
   6.900e+01    7.1986605e+05  3.6103887e+03
   7.100e+01    7.2221438e+05  3.6152201e+03
   7.300e+01    7.2155338e+05  3.6196977e+03
   7.500e+01    7.2832025e+05  3.6238543e+03
   7.700e+01    7.2801337e+05  3.6277192e+03
   7.900e+01    7.2622712e+05  3.6313184e+03
   2.500e+01    6.4909200e+05  3.2330921e+03
   6.700e+01    7.1859325e+05  3.6051663e+03
   3.900e+01    6.8765971e+05  3.4524209e+03
