#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9954669e+05  5.0000000e+03
   1.000e+00    2.4834099e+05  1.2398532e+03
   3.000e+00    2.4787775e+05  1.2403269e+03
   5.000e+00    2.6793545e+05  1.3414444e+03
   7.000e+00    2.7523986e+05  1.3741630e+03
   9.000e+00    2.8420402e+05  1.4201647e+03
   1.100e+01    2.8832280e+05  1.4335996e+03
   1.300e+01    2.9294523e+05  1.4578486e+03
   1.500e+01    3.0577537e+05  1.5226774e+03
   1.700e+01    3.2232121e+05  1.6230457e+03
   1.900e+01    3.4596480e+05  1.7453219e+03
   2.100e+01    3.7599595e+05  1.8775476e+03
   2.300e+01    3.9893584e+05  2.0112595e+03
   2.500e+01    4.2832992e+05  2.1410650e+03
   2.700e+01    4.5124132e+05  2.2638388e+03
   2.900e+01    4.7586927e+05  2.3780043e+03
   3.100e+01    4.9863734e+05  2.4829875e+03
   3.300e+01    5.1711220e+05  2.5788320e+03
   3.500e+01    5.3245135e+05  2.6659392e+03
   3.700e+01    5.4425805e+05  2.7448985e+03
   3.900e+01    5.6496621e+05  2.8163815e+03
   4.100e+01    5.8379633e+05  2.8810761e+03
   4.300e+01    5.9093357e+05  2.9396494e+03
   4.500e+01    5.9772085e+05  2.9927267e+03
   4.700e+01    6.0924457e+05  3.0408825e+03
   4.900e+01    6.1810010e+05  3.0846372e+03
   5.100e+01    6.2358797e+05  3.1244576e+03
   5.300e+01    6.2702792e+05  3.1607605e+03
   5.500e+01    6.4028882e+05  3.1939162e+03
   5.700e+01    6.5159085e+05  3.2242531e+03
   5.900e+01    6.4802343e+05  3.2520621e+03
   6.100e+01    6.5325674e+05  3.2776006e+03
   6.300e+01    6.5773431e+05  3.3010966e+03
   6.500e+01    6.5916147e+05  3.3227520e+03
   6.700e+01    6.7419003e+05  3.3427459e+03
   6.900e+01    6.7322557e+05  3.3612374e+03
   7.100e+01    6.7492740e+05  3.3783677e+03
   7.300e+01    6.7462989e+05  3.3942628e+03
   7.500e+01    6.7778888e+05  3.4090350e+03
   7.700e+01    6.8200237e+05  3.4227844e+03
   7.900e+01    6.9027954e+05  3.4356008e+03
   2.900e+01    4.7419063e+05  2.3780043e+03
   7.100e+01    6.7198233e+05  3.3783677e+03
   2.300e+01    4.0473926e+05  2.0112595e+03
