#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0072559e+06  5.0000000e+03
   1.000e+00    2.1830954e+05  1.0974988e+03
   3.000e+00    2.2849073e+05  1.1400856e+03
   5.000e+00    2.5299684e+05  1.2701853e+03
   7.000e+00    2.7694361e+05  1.3803352e+03
   9.000e+00    2.9499789e+05  1.4752550e+03
   1.100e+01    3.1278097e+05  1.5653024e+03
   1.300e+01    3.3259597e+05  1.6557754e+03
   1.500e+01    3.5136906e+05  1.7488009e+03
   1.700e+01    3.6903110e+05  1.8444455e+03
   1.900e+01    3.8689399e+05  1.9416616e+03
   2.100e+01    4.0482971e+05  2.0389871e+03
   2.300e+01    4.2428175e+05  2.1349646e+03
   2.500e+01    4.4702723e+05  2.2283494e+03
   2.700e+01    4.6416356e+05  2.3181837e+03
   2.900e+01    4.8107219e+05  2.4037992e+03
   3.100e+01    4.9856033e+05  2.4847830e+03
   3.300e+01    5.1563356e+05  2.5609313e+03
   3.500e+01    5.2160818e+05  2.6322025e+03
   3.700e+01    5.4055877e+05  2.6986738e+03
   3.900e+01    5.5219520e+05  2.7605059e+03
   4.100e+01    5.6585299e+05  2.8179142e+03
   4.300e+01    5.7387128e+05  2.8711469e+03
   4.500e+01    5.8230230e+05  2.9204689e+03
   4.700e+01    5.9129992e+05  2.9661497e+03
   4.900e+01    6.0279393e+05  3.0084551e+03
   5.100e+01    6.0992157e+05  3.0476422e+03
   5.300e+01    6.1878306e+05  3.0839553e+03
   5.500e+01    6.2614996e+05  3.1176243e+03
   5.700e+01    6.2939841e+05  3.1488635e+03
   5.900e+01    6.3241879e+05  3.1778713e+03
   6.100e+01    6.3926050e+05  3.2048310e+03
   6.300e+01    6.4287215e+05  3.2299106e+03
   6.500e+01    6.4691310e+05  3.2532641e+03
   6.700e+01    6.5573576e+05  3.2750326e+03
   6.900e+01    6.6063579e+05  3.2953446e+03
   7.100e+01    6.6449212e+05  3.3143174e+03
   7.300e+01    6.6903375e+05  3.3320579e+03
   7.500e+01    6.6935547e+05  3.3486638e+03
   7.700e+01    6.7245042e+05  3.3642239e+03
   7.900e+01    6.7841954e+05  3.3788192e+03
   2.900e+01    4.8286952e+05  2.4037992e+03
   3.500e+01    5.2459211e+05  2.6322025e+03
   4.700e+01    5.9611423e+05  2.9661497e+03
