#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9491760e+05  5.0000000e+03
   1.000e+00    2.7651568e+05  1.3874260e+03
   3.000e+00    2.8918360e+05  1.4417322e+03
   5.000e+00    3.2163476e+05  1.6130912e+03
   7.000e+00    3.5507335e+05  1.7739811e+03
   9.000e+00    3.9148664e+05  1.9495033e+03
   1.100e+01    4.2710044e+05  2.1424750e+03
   1.300e+01    4.6573653e+05  2.3340660e+03
   1.500e+01    5.0096073e+05  2.5105983e+03
   1.700e+01    5.3061895e+05  2.6663042e+03
   1.900e+01    5.5669034e+05  2.8004076e+03
   2.100e+01    5.7891059e+05  2.9145391e+03
   2.300e+01    6.0349757e+05  3.0112114e+03
   2.500e+01    6.2285955e+05  3.0930560e+03
   2.700e+01    6.3038382e+05  3.1624910e+03
   2.900e+01    6.4760809e+05  3.2216089e+03
   3.100e+01    6.5169157e+05  3.2721652e+03
   3.300e+01    6.6948909e+05  3.3156093e+03
   3.500e+01    6.7404264e+05  3.3531292e+03
   3.700e+01    6.7574263e+05  3.3856953e+03
   3.900e+01    6.8391198e+05  3.4141012e+03
   4.100e+01    6.9091061e+05  3.4389966e+03
   4.300e+01    6.8841298e+05  3.4609154e+03
   4.500e+01    6.9536032e+05  3.4802981e+03
   4.700e+01    6.9778079e+05  3.4975097e+03
   4.900e+01    7.0056240e+05  3.5128538e+03
   5.100e+01    7.0707890e+05  3.5265846e+03
   5.300e+01    7.1097399e+05  3.5389154e+03
   5.500e+01    7.0823428e+05  3.5500264e+03
   5.700e+01    7.0891753e+05  3.5600702e+03
   5.900e+01    7.1719727e+05  3.5691768e+03
   6.100e+01    7.1640166e+05  3.5774574e+03
   6.300e+01    7.1974095e+05  3.5850075e+03
   6.500e+01    7.1762668e+05  3.5919093e+03
   6.700e+01    7.2285701e+05  3.5982340e+03
   6.900e+01    7.1647879e+05  3.6040435e+03
   7.100e+01    7.2374721e+05  3.6093914e+03
   7.300e+01    7.2271257e+05  3.6143251e+03
   7.500e+01    7.2588701e+05  3.6188857e+03
   7.700e+01    7.2399968e+05  3.6231096e+03
   7.900e+01    7.2433036e+05  3.6270288e+03
   4.500e+01    6.9604670e+05  3.4802981e+03
   9.000e+00    3.9170164e+05  1.9495033e+03
   1.700e+01    5.3448988e+05  2.6663042e+03
