#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9924010e+05  5.0000000e+03
   1.000e+00    3.9347372e+04  1.9601488e+02
   3.000e+00    4.2044707e+04  2.0960128e+02
   5.000e+00    4.8306111e+04  2.4052596e+02
   7.000e+00    5.4063165e+04  2.6895843e+02
   9.000e+00    5.8836692e+04  2.9594324e+02
   1.100e+01    6.4036985e+04  3.2349399e+02
   1.300e+01    7.0113786e+04  3.5243349e+02
   1.500e+01    7.7282375e+04  3.8423301e+02
   1.700e+01    8.4457846e+04  4.2076314e+02
   1.900e+01    9.2872148e+04  4.6348075e+02
   2.100e+01    1.0212565e+05  5.1313693e+02
   2.300e+01    1.1389004e+05  5.6985202e+02
   2.500e+01    1.2708758e+05  6.3328427e+02
   2.700e+01    1.4045959e+05  7.0278242e+02
   2.900e+01    1.5544859e+05  7.7750396e+02
   3.100e+01    1.7158676e+05  8.5650495e+02
   3.300e+01    1.8713725e+05  9.3880868e+02
   3.500e+01    2.0453013e+05  1.0234572e+03
   3.700e+01    2.2233941e+05  1.1095486e+03
   3.900e+01    2.3931418e+05  1.1962616e+03
   4.100e+01    2.5798859e+05  1.2828696e+03
   4.300e+01    2.7339804e+05  1.3687474e+03
   4.500e+01    2.9187495e+05  1.4533698e+03
   4.700e+01    3.0659592e+05  1.5363079e+03
   4.900e+01    3.2633961e+05  1.6172210e+03
   5.100e+01    3.3892091e+05  1.6958475e+03
   5.300e+01    3.5166509e+05  1.7719953e+03
   5.500e+01    3.6896992e+05  1.8455317e+03
   5.700e+01    3.8394681e+05  1.9163748e+03
   5.900e+01    3.9526882e+05  1.9844842e+03
   6.100e+01    4.0934139e+05  2.0498539e+03
   6.300e+01    4.1828797e+05  2.1125053e+03
   6.500e+01    4.3663905e+05  2.1724817e+03
   6.700e+01    4.4674502e+05  2.2298430e+03
   6.900e+01    4.5766795e+05  2.2846620e+03
   7.100e+01    4.6879148e+05  2.3370202e+03
   7.300e+01    4.8023825e+05  2.3870060e+03
   7.500e+01    4.8548036e+05  2.4347114e+03
   7.700e+01    4.9625645e+05  2.4802307e+03
   7.900e+01    5.0741591e+05  2.5236588e+03
   4.700e+01    3.0754243e+05  1.5363079e+03
   7.500e+01    4.8664369e+05  2.4347114e+03
   6.700e+01    4.4848199e+05  2.2298430e+03
