#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0002750e+06  5.0000000e+03
   1.000e+00    3.5976377e+04  1.8011948e+02
   3.000e+00    3.7310908e+04  1.8543617e+02
   5.000e+00    4.0930435e+04  2.0476787e+02
   7.000e+00    4.4317968e+04  2.2117631e+02
   9.000e+00    4.6816781e+04  2.3283009e+02
   1.100e+01    4.8778116e+04  2.4405290e+02
   1.300e+01    5.0817490e+04  2.5663591e+02
   1.500e+01    5.3245443e+04  2.6642983e+02
   1.700e+01    5.5044154e+04  2.7436108e+02
   1.900e+01    5.7345535e+04  2.8473907e+02
   2.100e+01    6.0011087e+04  3.0107296e+02
   2.300e+01    6.5033083e+04  3.2511848e+02
   2.500e+01    7.1463856e+04  3.5742541e+02
   2.700e+01    7.9554764e+04  3.9790290e+02
   2.900e+01    8.9441670e+04  4.4612253e+02
   3.100e+01    9.9766052e+04  5.0145427e+02
   3.300e+01    1.1269065e+05  5.6313351e+02
   3.500e+01    1.2530575e+05  6.3030700e+02
   3.700e+01    1.4185268e+05  7.0207346e+02
   3.900e+01    1.5424926e+05  7.7752120e+02
   4.100e+01    1.7151587e+05  8.5576106e+02
   4.300e+01    1.8727706e+05  9.3595279e+02
   4.500e+01    2.0280282e+05  1.0173241e+03
   4.700e+01    2.2056945e+05  1.0991826e+03
   4.900e+01    2.3561110e+05  1.1809218e+03
   5.100e+01    2.5258565e+05  1.2620213e+03
   5.300e+01    2.6974437e+05  1.3420445e+03
   5.500e+01    2.8485432e+05  1.4206330e+03
   5.700e+01    2.9913917e+05  1.4974994e+03
   5.900e+01    3.1354767e+05  1.5724198e+03
   6.100e+01    3.2881577e+05  1.6452260e+03
   6.300e+01    3.4123051e+05  1.7157978e+03
   6.500e+01    3.5797351e+05  1.7840554e+03
   6.700e+01    3.6978114e+05  1.8499537e+03
   6.900e+01    3.8152451e+05  1.9134754e+03
   7.100e+01    3.9610524e+05  1.9746268e+03
   7.300e+01    4.0300504e+05  2.0334324e+03
   7.500e+01    4.1637753e+05  2.0899317e+03
   7.700e+01    4.3140483e+05  2.1441756e+03
   7.900e+01    4.4002786e+05  2.1962237e+03
   6.700e+01    3.6804349e+05  1.8499537e+03
   3.000e+00    3.6638443e+04  1.8543617e+02
   3.100e+01    1.0045398e+05  5.0145427e+02
