#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0064996e+06  5.0000000e+03
   1.000e+00    4.3008361e+05  2.1438927e+03
   3.000e+00    4.3871910e+05  2.1890043e+03
   5.000e+00    4.7870853e+05  2.3971400e+03
   7.000e+00    5.1088008e+05  2.5595748e+03
   9.000e+00    5.3516228e+05  2.6862364e+03
   1.100e+01    5.5651805e+05  2.7952395e+03
   1.300e+01    5.7865696e+05  2.8928997e+03
   1.500e+01    5.9375457e+05  2.9808791e+03
   1.700e+01    6.0852635e+05  3.0596159e+03
   1.900e+01    6.2900012e+05  3.1294824e+03
   2.100e+01    6.3993032e+05  3.1910447e+03
   2.300e+01    6.4965333e+05  3.2450344e+03
   2.500e+01    6.6206298e+05  3.2922612e+03
   2.700e+01    6.6697133e+05  3.3335377e+03
   2.900e+01    6.7354600e+05  3.3696309e+03
   3.100e+01    6.8541691e+05  3.4012373e+03
   3.300e+01    6.8396730e+05  3.4289733e+03
   3.500e+01    6.8808844e+05  3.4533755e+03
   3.700e+01    6.9644436e+05  3.4749063e+03
   3.900e+01    7.0045594e+05  3.4939613e+03
   4.100e+01    7.0083757e+05  3.5108783e+03
   4.300e+01    7.0765695e+05  3.5259444e+03
   4.500e+01    7.0651319e+05  3.5394044e+03
   4.700e+01    7.1428399e+05  3.5514666e+03
   4.900e+01    7.1164817e+05  3.5623088e+03
   5.100e+01    7.1332414e+05  3.5720830e+03
   5.300e+01    7.1448246e+05  3.5809192e+03
   5.500e+01    7.1633387e+05  3.5889295e+03
   5.700e+01    7.1465165e+05  3.5962101e+03
   5.900e+01    7.2032384e+05  3.6028442e+03
   6.100e+01    7.2413192e+05  3.6089040e+03
   6.300e+01    7.2982604e+05  3.6144521e+03
   6.500e+01    7.2522693e+05  3.6195430e+03
   6.700e+01    7.2567659e+05  3.6242245e+03
   6.900e+01    7.2726617e+05  3.6285383e+03
   7.100e+01    7.3305440e+05  3.6325212e+03
   7.300e+01    7.2529911e+05  3.6362055e+03
   7.500e+01    7.3031566e+05  3.6396197e+03
   7.700e+01    7.2724896e+05  3.6427892e+03
   7.900e+01    7.2733571e+05  3.6457365e+03
   7.300e+01    7.2445457e+05  3.6362055e+03
   1.000e+00    4.2986294e+05  2.1438927e+03
   2.300e+01    6.4847248e+05  3.2450344e+03
