#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0064583e+06  5.0000000e+03
   1.000e+00    5.5881448e+04  2.7844216e+02
   3.000e+00    5.7171582e+04  2.8646432e+02
   5.000e+00    6.3081036e+04  3.1654754e+02
   7.000e+00    6.7584788e+04  3.3925780e+02
   9.000e+00    7.1625174e+04  3.5670248e+02
   1.100e+01    7.5274702e+04  3.7605169e+02
   1.300e+01    7.7569795e+04  3.8822092e+02
   1.500e+01    8.0167202e+04  4.0149929e+02
   1.700e+01    8.5696218e+04  4.2625632e+02
   1.900e+01    9.3247466e+04  4.6663213e+02
   2.100e+01    1.0421055e+05  5.2271273e+02
   2.300e+01    1.1874585e+05  5.9292749e+02
   2.500e+01    1.3502929e+05  6.7509821e+02
   2.700e+01    1.5322216e+05  7.6684416e+02
   2.900e+01    1.7330389e+05  8.6578158e+02
   3.100e+01    1.9290038e+05  9.6965451e+02
   3.300e+01    2.1303760e+05  1.0764249e+03
   3.500e+01    2.3842579e+05  1.1843257e+03
   3.700e+01    2.5977005e+05  1.2918818e+03
   3.900e+01    2.8273930e+05  1.3979054e+03
   4.100e+01    2.9954559e+05  1.5014749e+03
   4.300e+01    3.1947198e+05  1.6019038e+03
   4.500e+01    3.3860802e+05  1.6987061e+03
   4.700e+01    3.5934032e+05  1.7915620e+03
   4.900e+01    3.7488153e+05  1.8802857e+03
   5.100e+01    3.9386708e+05  1.9647967e+03
   5.300e+01    4.0964678e+05  2.0450960e+03
   5.500e+01    4.2105476e+05  2.1212457e+03
   5.700e+01    4.3902207e+05  2.1933523e+03
   5.900e+01    4.5077300e+05  2.2615539e+03
   6.100e+01    4.6909372e+05  2.3260095e+03
   6.300e+01    4.7340999e+05  2.3868908e+03
   6.500e+01    4.9373475e+05  2.4443764e+03
   6.700e+01    4.9960499e+05  2.4986467e+03
   6.900e+01    5.0855461e+05  2.5498807e+03
   7.100e+01    5.2068014e+05  2.5982537e+03
   7.300e+01    5.3208395e+05  2.6439348e+03
   7.500e+01    5.3907410e+05  2.6870868e+03
   7.700e+01    5.4517978e+05  2.7278646e+03
   7.900e+01    5.5305181e+05  2.7664150e+03
   5.900e+01    4.5044719e+05  2.2615539e+03
   2.500e+01    1.3407344e+05  6.7509821e+02
   6.100e+01    4.6422758e+05  2.3260095e+03
