#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0012301e+06  5.0000000e+03
   1.000e+00    9.0968210e+04  4.5554140e+02
   3.000e+00    9.1306820e+04  4.6158790e+02
   5.000e+00    1.0063907e+05  5.0127774e+02
   7.000e+00    1.0647060e+05  5.3403790e+02
   9.000e+00    1.0988685e+05  5.5014687e+02
   1.100e+01    1.1461101e+05  5.7064809e+02
   1.300e+01    1.1773411e+05  5.8844749e+02
   1.500e+01    1.1943584e+05  5.9664808e+02
   1.700e+01    1.2176668e+05  6.0606682e+02
   1.900e+01    1.2530545e+05  6.2693837e+02
   2.100e+01    1.3223205e+05  6.6314461e+02
   2.300e+01    1.4261687e+05  7.1451702e+02
   2.500e+01    1.5732535e+05  7.7921146e+02
   2.700e+01    1.7119815e+05  8.5486625e+02
   2.900e+01    1.8739435e+05  9.3906764e+02
   3.100e+01    2.0646050e+05  1.0295379e+03
   3.300e+01    2.2369976e+05  1.1242201e+03
   3.500e+01    2.4287230e+05  1.2213178e+03
   3.700e+01    2.6700984e+05  1.3193081e+03
   3.900e+01    2.8491661e+05  1.4169373e+03
   4.100e+01    3.0181458e+05  1.5132024e+03
   4.300e+01    3.2442980e+05  1.6073259e+03
   4.500e+01    3.4042398e+05  1.6987263e+03
   4.700e+01    3.5427487e+05  1.7869881e+03
   4.900e+01    3.7402041e+05  1.8718330e+03
   5.100e+01    3.9066993e+05  1.9530936e+03
   5.300e+01    4.0428734e+05  2.0306909e+03
   5.500e+01    4.2308943e+05  2.1046144e+03
   5.700e+01    4.3955873e+05  2.1749056e+03
   5.900e+01    4.5120481e+05  2.2416450e+03
   6.100e+01    4.6149149e+05  2.3049409e+03
   6.300e+01    4.7205050e+05  2.3649208e+03
   6.500e+01    4.8846508e+05  2.4217248e+03
   6.700e+01    4.9482302e+05  2.4755001e+03
   6.900e+01    5.0043409e+05  2.5263970e+03
   7.100e+01    5.1165223e+05  2.5745658e+03
   7.300e+01    5.2562708e+05  2.6201546e+03
   7.500e+01    5.3447270e+05  2.6633080e+03
   7.700e+01    5.3917607e+05  2.7041651e+03
   7.900e+01    5.5022365e+05  2.7428596e+03
   3.000e+00    9.2442823e+04  4.6158790e+02
   4.700e+01    3.5649617e+05  1.7869881e+03
   1.300e+01    1.1689749e+05  5.8844749e+02
