#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9189870e+05  5.0000000e+03
   1.000e+00    1.7159892e+05  8.5787493e+02
   3.000e+00    1.8098774e+05  9.0723570e+02
   5.000e+00    2.0509558e+05  1.0286939e+03
   7.000e+00    2.2591767e+05  1.1446555e+03
   9.000e+00    2.5434099e+05  1.2653675e+03
   1.100e+01    2.8252140e+05  1.4118819e+03
   1.300e+01    3.1483570e+05  1.5807481e+03
   1.500e+01    3.5200667e+05  1.7593981e+03
   1.700e+01    3.8967256e+05  1.9366108e+03
   1.900e+01    4.2173137e+05  2.1049472e+03
   2.100e+01    4.5107263e+05  2.2603670e+03
   2.300e+01    4.8011739e+05  2.4012416e+03
   2.500e+01    5.0794001e+05  2.5274539e+03
   2.700e+01    5.3048353e+05  2.6397392e+03
   2.900e+01    5.4503632e+05  2.7392514e+03
   3.100e+01    5.6612711e+05  2.8272986e+03
   3.300e+01    5.8082911e+05  2.9051913e+03
   3.500e+01    5.9450309e+05  2.9741630e+03
   3.700e+01    6.0746799e+05  3.0353340e+03
   3.900e+01    6.1857825e+05  3.0896998e+03
   4.100e+01    6.2532785e+05  3.1381328e+03
   4.300e+01    6.3083253e+05  3.1813918e+03
   4.500e+01    6.4125702e+05  3.2201330e+03
   4.700e+01    6.4768185e+05  3.2549226e+03
   4.900e+01    6.4540812e+05  3.2862485e+03
   5.100e+01    6.5836008e+05  3.3145314e+03
   5.300e+01    6.6943978e+05  3.3401342e+03
   5.500e+01    6.7299316e+05  3.3633705e+03
   5.700e+01    6.7785741e+05  3.3845116e+03
   5.900e+01    6.7824839e+05  3.4037929e+03
   6.100e+01    6.8088015e+05  3.4214190e+03
   6.300e+01    6.8457995e+05  3.4375683e+03
   6.500e+01    6.9008125e+05  3.4523966e+03
   6.700e+01    6.8919165e+05  3.4660402e+03
   6.900e+01    6.9683532e+05  3.4786190e+03
   7.100e+01    7.0005184e+05  3.4902385e+03
   7.300e+01    7.0581020e+05  3.5009916e+03
   7.500e+01    7.0566402e+05  3.5109607e+03
   7.700e+01    7.0981201e+05  3.5202188e+03
   7.900e+01    7.0681576e+05  3.5288307e+03
   1.000e+00    1.7157324e+05  8.5787493e+02
   7.700e+01    6.9827897e+05  3.5202188e+03
   2.100e+01    4.5461839e+05  2.2603670e+03
