#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0013819e+06  5.0000000e+03
   1.000e+00    1.8577822e+05  9.2822379e+02
   3.000e+00    1.8608500e+05  9.3580693e+02
   5.000e+00    2.0526510e+05  1.0170073e+03
   7.000e+00    2.1021634e+05  1.0567068e+03
   9.000e+00    2.2093918e+05  1.1002703e+03
   1.100e+01    2.2528351e+05  1.1208311e+03
   1.300e+01    2.2911598e+05  1.1451723e+03
   1.500e+01    2.3904913e+05  1.2012370e+03
   1.700e+01    2.5622174e+05  1.2901986e+03
   1.900e+01    2.8028149e+05  1.4030827e+03
   2.100e+01    3.0678950e+05  1.5301289e+03
   2.300e+01    3.2803661e+05  1.6634003e+03
   2.500e+01    3.5833950e+05  1.7971116e+03
   2.700e+01    3.8935202e+05  1.9273416e+03
   2.900e+01    4.1123682e+05  2.0516223e+03
   3.100e+01    4.3369887e+05  2.1685523e+03
   3.300e+01    4.5628994e+05  2.2774786e+03
   3.500e+01    4.7450705e+05  2.3782512e+03
   3.700e+01    4.9479202e+05  2.4710436e+03
   3.900e+01    5.1253373e+05  2.5562250e+03
   4.100e+01    5.2303378e+05  2.6342731e+03
   4.300e+01    5.3277519e+05  2.7057150e+03
   4.500e+01    5.5510422e+05  2.7710893e+03
   4.700e+01    5.7082761e+05  2.8309227e+03
   4.900e+01    5.7523220e+05  2.8857157e+03
   5.100e+01    5.8613726e+05  2.9359350e+03
   5.300e+01    5.9569482e+05  2.9820106e+03
   5.500e+01    6.0165892e+05  3.0243348e+03
   5.700e+01    6.1659586e+05  3.0632637e+03
   5.900e+01    6.2005239e+05  3.0991186e+03
   6.100e+01    6.2643928e+05  3.1321891e+03
   6.300e+01    6.3363954e+05  3.1627354e+03
   6.500e+01    6.3201876e+05  3.1909912e+03
   6.700e+01    6.4449686e+05  3.2171661e+03
   6.900e+01    6.4940283e+05  3.2414485e+03
   7.100e+01    6.5162256e+05  3.2640071e+03
   7.300e+01    6.5869591e+05  3.2849937e+03
   7.500e+01    6.6462855e+05  3.3045449e+03
   7.700e+01    6.6135533e+05  3.3227832e+03
   7.900e+01    6.6940624e+05  3.3398193e+03
   4.900e+01    5.7711779e+05  2.8857157e+03
   1.300e+01    2.2771627e+05  1.1451723e+03
   1.900e+01    2.7955844e+05  1.4030827e+03
