#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0002354e+06  5.0000000e+03
   1.000e+00    2.6801782e+05  1.3383010e+03
   3.000e+00    2.6686496e+05  1.3347015e+03
   5.000e+00    2.9121550e+05  1.4493144e+03
   7.000e+00    2.9052783e+05  1.4522088e+03
   9.000e+00    2.9978497e+05  1.4913852e+03
   1.100e+01    3.0062537e+05  1.5017240e+03
   1.300e+01    3.0749549e+05  1.5357495e+03
   1.500e+01    3.2084888e+05  1.6171101e+03
   1.700e+01    3.4657014e+05  1.7339209e+03
   1.900e+01    3.7554924e+05  1.8693630e+03
   2.100e+01    4.0394546e+05  2.0105596e+03
   2.300e+01    4.3289510e+05  2.1492354e+03
   2.500e+01    4.5723598e+05  2.2806440e+03
   2.700e+01    4.8026990e+05  2.4024214e+03
   2.900e+01    5.0537993e+05  2.5137022e+03
   3.100e+01    5.2698719e+05  2.6145088e+03
   3.300e+01    5.3859435e+05  2.7053536e+03
   3.500e+01    5.5679736e+05  2.7869907e+03
   3.700e+01    5.6960933e+05  2.8602665e+03
   3.900e+01    5.8227704e+05  2.9260338e+03
   4.100e+01    6.0086739e+05  2.9851049e+03
   4.300e+01    6.0871857e+05  3.0382286e+03
   4.500e+01    6.1470540e+05  3.0860816e+03
   4.700e+01    6.2862262e+05  3.1292677e+03
   4.900e+01    6.2710508e+05  3.1683209e+03
   5.100e+01    6.4515504e+05  3.2037117e+03
   5.300e+01    6.4833068e+05  3.2358529e+03
   5.500e+01    6.5127399e+05  3.2651062e+03
   5.700e+01    6.5569725e+05  3.2917889e+03
   5.900e+01    6.6596537e+05  3.3161786e+03
   6.100e+01    6.6526894e+05  3.3385190e+03
   6.300e+01    6.7453551e+05  3.3590240e+03
   6.500e+01    6.7797966e+05  3.3778819e+03
   6.700e+01    6.7540177e+05  3.3952583e+03
   6.900e+01    6.8621086e+05  3.4112996e+03
   7.100e+01    6.8769474e+05  3.4261351e+03
   7.300e+01    6.8577846e+05  3.4398794e+03
   7.500e+01    6.8986853e+05  3.4526343e+03
   7.700e+01    7.0082457e+05  3.4644902e+03
   7.900e+01    7.0638424e+05  3.4755279e+03
   3.000e+00    2.6734482e+05  1.3347015e+03
   3.100e+01    5.2166898e+05  2.6145088e+03
   4.300e+01    6.0558591e+05  3.0382286e+03
