#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9626075e+05  5.0000000e+03
   1.000e+00    9.8624520e+04  4.9570280e+02
   3.000e+00    1.0063815e+05  4.9675203e+02
   5.000e+00    1.0626196e+05  5.3089755e+02
   7.000e+00    1.1231969e+05  5.6295460e+02
   9.000e+00    1.1513932e+05  5.7478629e+02
   1.100e+01    1.1571349e+05  5.7641752e+02
   1.300e+01    1.1867804e+05  5.9690376e+02
   1.500e+01    1.1974255e+05  6.0197136e+02
   1.700e+01    1.1806131e+05  5.9565902e+02
   1.900e+01    1.1972509e+05  5.9599802e+02
   2.100e+01    1.2320103e+05  6.1235399e+02
   2.300e+01    1.2959866e+05  6.4637204e+02
   2.500e+01    1.3870942e+05  6.9646854e+02
   2.700e+01    1.5077381e+05  7.6012986e+02
   2.900e+01    1.6803154e+05  8.3472457e+02
   3.100e+01    1.8296028e+05  9.1775520e+02
   3.300e+01    2.0221868e+05  1.0069424e+03
   3.500e+01    2.2162615e+05  1.1002614e+03
   3.700e+01    2.3883769e+05  1.1959595e+03
   3.900e+01    2.5816905e+05  1.2925575e+03
   4.100e+01    2.7762007e+05  1.3888402e+03
   4.300e+01    2.9795459e+05  1.4838360e+03
   4.500e+01    3.1677988e+05  1.5767909e+03
   4.700e+01    3.3471538e+05  1.6671394e+03
   4.900e+01    3.5257046e+05  1.7544754e+03
   5.100e+01    3.6899262e+05  1.8385245e+03
   5.300e+01    3.8566530e+05  1.9191191e+03
   5.500e+01    3.9863509e+05  1.9961766e+03
   5.700e+01    4.1465482e+05  2.0696803e+03
   5.900e+01    4.3158567e+05  2.1396644e+03
   6.100e+01    4.4174650e+05  2.2062007e+03
   6.300e+01    4.5376480e+05  2.2693887e+03
   6.500e+01    4.6208043e+05  2.3293467e+03
   6.700e+01    4.6967650e+05  2.3862060e+03
   6.900e+01    4.9018452e+05  2.4401050e+03
   7.100e+01    5.0238394e+05  2.4911859e+03
   7.300e+01    5.0636289e+05  2.5395916e+03
   7.500e+01    5.1746337e+05  2.5854631e+03
   7.700e+01    5.2939845e+05  2.6289383e+03
   7.900e+01    5.3217361e+05  2.6701509e+03
   5.700e+01    4.1268372e+05  2.0696803e+03
   3.100e+01    1.8502476e+05  9.1775520e+02
   1.500e+01    1.2100698e+05  6.0197136e+02
