#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9670610e+05  5.0000000e+03
   1.000e+00    1.6679135e+05  8.3611314e+02
   3.000e+00    1.7841403e+05  8.8747802e+02
   5.000e+00    2.0151676e+05  1.0104280e+03
   7.000e+00    2.2446697e+05  1.1244100e+03
   9.000e+00    2.4764741e+05  1.2330140e+03
   1.100e+01    2.6869384e+05  1.3482342e+03
   1.300e+01    2.9274862e+05  1.4747838e+03
   1.500e+01    3.2105050e+05  1.6106330e+03
   1.700e+01    3.4864630e+05  1.7510656e+03
   1.900e+01    3.7838011e+05  1.8912934e+03
   2.100e+01    4.0426308e+05  2.0275019e+03
   2.300e+01    4.3009079e+05  2.1570638e+03
   2.500e+01    4.5651691e+05  2.2784079e+03
   2.700e+01    4.8215344e+05  2.3907829e+03
   2.900e+01    5.0043456e+05  2.4940205e+03
   3.100e+01    5.1238423e+05  2.5883387e+03
   3.300e+01    5.3142826e+05  2.6741915e+03
   3.500e+01    5.5033716e+05  2.7521622e+03
   3.700e+01    5.6700690e+05  2.8228900e+03
   3.900e+01    5.7910299e+05  2.8870233e+03
   4.100e+01    5.9024238e+05  2.9451899e+03
   4.300e+01    5.9764243e+05  2.9979808e+03
   4.500e+01    6.0514435e+05  3.0459413e+03
   4.700e+01    6.1756043e+05  3.0895684e+03
   4.900e+01    6.3360341e+05  3.1293107e+03
   5.100e+01    6.3368522e+05  3.1655704e+03
   5.300e+01    6.4078835e+05  3.1987071e+03
   5.500e+01    6.4822669e+05  3.2290409e+03
   5.700e+01    6.4837519e+05  3.2568566e+03
   5.900e+01    6.5296692e+05  3.2824072e+03
   6.100e+01    6.6607454e+05  3.3059174e+03
   6.300e+01    6.6762857e+05  3.3275870e+03
   6.500e+01    6.6660615e+05  3.3475935e+03
   6.700e+01    6.6991984e+05  3.3660948e+03
   6.900e+01    6.7647926e+05  3.3832319e+03
   7.100e+01    6.8031462e+05  3.3991300e+03
   7.300e+01    6.8224696e+05  3.4139015e+03
   7.500e+01    6.8401678e+05  3.4276465e+03
   7.700e+01    6.9333004e+05  3.4404549e+03
   7.900e+01    6.8821910e+05  3.4524072e+03
   3.000e+00    1.7742930e+05  8.8747802e+02
   3.700e+01    5.6524035e+05  2.8228900e+03
   1.100e+01    2.6867268e+05  1.3482342e+03
