#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0003411e+06  5.0000000e+03
   1.000e+00    2.7572540e+05  1.3826406e+03
   3.000e+00    2.8001769e+05  1.4045463e+03
   5.000e+00    2.9325458e+05  1.4661771e+03
   7.000e+00    3.0657560e+05  1.5375152e+03
   9.000e+00    3.2869520e+05  1.6335133e+03
   1.100e+01    3.6171989e+05  1.8084782e+03
   1.300e+01    4.0498583e+05  2.0186616e+03
   1.500e+01    4.5127116e+05  2.2276136e+03
   1.700e+01    4.8539545e+05  2.4180837e+03
   1.900e+01    5.1478459e+05  2.5845167e+03
   2.100e+01    5.4544630e+05  2.7269902e+03
   2.300e+01    5.7202908e+05  2.8478629e+03
   2.500e+01    5.9329273e+05  2.9501476e+03
   2.700e+01    6.0930014e+05  3.0367963e+03
   2.900e+01    6.2125491e+05  3.1104299e+03
   3.100e+01    6.3885573e+05  3.1732716e+03
   3.300e+01    6.4595433e+05  3.2271639e+03
   3.500e+01    6.5455377e+05  3.2736178e+03
   3.700e+01    6.6400289e+05  3.3138661e+03
   3.900e+01    6.7273897e+05  3.3489149e+03
   4.100e+01    6.7186888e+05  3.3795858e+03
   4.300e+01    6.7948886e+05  3.4065525e+03
   4.500e+01    6.8602683e+05  3.4303692e+03
   4.700e+01    6.8964211e+05  3.4514941e+03
   4.900e+01    6.8767335e+05  3.4703076e+03
   5.100e+01    6.9844712e+05  3.4871271e+03
   5.300e+01    6.9892661e+05  3.5022188e+03
   5.500e+01    7.0379894e+05  3.5158070e+03
   5.700e+01    7.0746142e+05  3.5280813e+03
   5.900e+01    7.0501703e+05  3.5392031e+03
   6.100e+01    7.1403512e+05  3.5493101e+03
   6.300e+01    7.1536667e+05  3.5585204e+03
   6.500e+01    7.1145639e+05  3.5669356e+03
   6.700e+01    7.1713193e+05  3.5746435e+03
   6.900e+01    7.1262760e+05  3.5817205e+03
   7.100e+01    7.1653298e+05  3.5882328e+03
   7.300e+01    7.1883224e+05  3.5942383e+03
   7.500e+01    7.1656695e+05  3.5997879e+03
   7.700e+01    7.1769013e+05  3.6049261e+03
   7.900e+01    7.2011085e+05  3.6096924e+03
   6.100e+01    7.0624132e+05  3.5493101e+03
   5.900e+01    7.0793480e+05  3.5392031e+03
   4.900e+01    6.9689210e+05  3.4703076e+03
