#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9371841e+05  5.0000000e+03
   1.000e+00    3.8207148e+05  1.9041848e+03
   2.000e+00    3.9578804e+05  1.9698285e+03
   3.000e+00    4.0524192e+05  2.0379857e+03
   4.000e+00    4.1889265e+05  2.1089201e+03
   5.000e+00    4.3603404e+05  2.1826662e+03
   6.000e+00    4.5401815e+05  2.2595634e+03
   7.000e+00    4.7077615e+05  2.3395770e+03
   8.000e+00    4.8410662e+05  2.4218796e+03
   9.000e+00    5.0111468e+05  2.5051046e+03
   1.000e+01    5.1716759e+05  2.5877519e+03
   1.100e+01    5.2921632e+05  2.6684726e+03
   1.200e+01    5.4590464e+05  2.7462014e+03
   1.300e+01    5.6504894e+05  2.8201856e+03
   1.400e+01    5.8272230e+05  2.8899572e+03
   1.500e+01    5.9262717e+05  2.9552825e+03
   1.600e+01    6.0372799e+05  3.0161078e+03
   1.700e+01    6.1481338e+05  3.0725092e+03
   1.800e+01    6.2795119e+05  3.1246513e+03
   1.900e+01    6.3763829e+05  3.1727548e+03
   2.000e+01    6.5144468e+05  3.2170720e+03
   2.100e+01    6.4936042e+05  3.2578693e+03
   2.200e+01    6.5495634e+05  3.2954145e+03
   2.300e+01    6.6592311e+05  3.3299692e+03
   2.400e+01    6.7755386e+05  3.3617827e+03
   2.500e+01    6.7241060e+05  3.3910898e+03
   2.600e+01    6.8560189e+05  3.4181087e+03
   2.700e+01    6.8912266e+05  3.4430406e+03
   2.800e+01    6.9645844e+05  3.4660700e+03
   2.900e+01    6.9636994e+05  3.4873652e+03
   3.000e+01    7.0442666e+05  3.5070795e+03
   3.100e+01    7.0577265e+05  3.5253518e+03
   3.200e+01    7.0788290e+05  3.5423083e+03
   3.300e+01    7.1115299e+05  3.5580629e+03
   3.400e+01    7.1338346e+05  3.5727189e+03
   3.500e+01    7.2128660e+05  3.5863696e+03
   3.600e+01    7.1366101e+05  3.5990995e+03
   3.700e+01    7.1874989e+05  3.6109851e+03
   3.800e+01    7.2116945e+05  3.6220957e+03
   3.900e+01    7.2678074e+05  3.6324939e+03
   4.000e+01    7.3079556e+05  3.6422367e+03
   1.300e+01    5.6473849e+05  2.8201856e+03
   1.500e+01    5.8921824e+05  2.9552825e+03
   3.000e+01    6.9960051e+05  3.5070795e+03
