#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9920229e+05  5.0000000e+03
   1.000e+00    1.6503750e+05  8.2141260e+02
   2.000e+00    1.7271482e+05  8.5698238e+02
   3.000e+00    1.7758016e+05  8.8764896e+02
   4.000e+00    1.8689950e+05  9.3069900e+02
   5.000e+00    1.9353303e+05  9.7778597e+02
   6.000e+00    2.0545681e+05  1.0252460e+03
   7.000e+00    2.1638914e+05  1.0874150e+03
   8.000e+00    2.3203946e+05  1.1710663e+03
   9.000e+00    2.5400230e+05  1.2744141e+03
   1.000e+01    2.7752416e+05  1.3922546e+03
   1.100e+01    3.0359951e+05  1.5188748e+03
   1.200e+01    3.2648297e+05  1.6494273e+03
   1.300e+01    3.5779989e+05  1.7799177e+03
   1.400e+01    3.8186598e+05  1.9076262e+03
   1.500e+01    4.0600038e+05  2.0304508e+03
   1.600e+01    4.2809545e+05  2.1473003e+03
   1.700e+01    4.5464116e+05  2.2573232e+03
   1.800e+01    4.6723458e+05  2.3603783e+03
   1.900e+01    4.8680670e+05  2.4562973e+03
   2.000e+01    5.0897377e+05  2.5454043e+03
   2.100e+01    5.2547333e+05  2.6278514e+03
   2.200e+01    5.4194059e+05  2.7041455e+03
   2.300e+01    5.5461348e+05  2.7745583e+03
   2.400e+01    5.6912418e+05  2.8396335e+03
   2.500e+01    5.8022257e+05  2.8996631e+03
   2.600e+01    5.9483731e+05  2.9551600e+03
   2.700e+01    5.9674541e+05  3.0063926e+03
   2.800e+01    6.1166776e+05  3.0538174e+03
   2.900e+01    6.1504202e+05  3.0976640e+03
   3.000e+01    6.3348676e+05  3.1383266e+03
   3.100e+01    6.4157654e+05  3.1759937e+03
   3.200e+01    6.4252654e+05  3.2110011e+03
   3.300e+01    6.5072558e+05  3.2434995e+03
   3.400e+01    6.5832137e+05  3.2737732e+03
   3.500e+01    6.6486410e+05  3.3019408e+03
   3.600e+01    6.7039110e+05  3.3282424e+03
   3.700e+01    6.6790148e+05  3.3527700e+03
   3.800e+01    6.7395888e+05  3.3757271e+03
   3.900e+01    6.7660609e+05  3.3971840e+03
   4.000e+01    6.8166318e+05  3.4173136e+03
   4.000e+00    1.8475444e+05  9.3069900e+02
   3.000e+00    1.7699627e+05  8.8764896e+02
   2.100e+01    5.2829364e+05  2.6278514e+03
