#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9801698e+05  5.0000000e+03
   1.000e+00    9.6782153e+04  4.8109187e+02
   2.000e+00    1.0406882e+05  5.1667065e+02
   3.000e+00    1.1101868e+05  5.5477494e+02
   4.000e+00    1.1860826e+05  5.9620203e+02
   5.000e+00    1.2888201e+05  6.4141911e+02
   6.000e+00    1.3745809e+05  6.9088128e+02
   7.000e+00    1.4948391e+05  7.4664719e+02
   8.000e+00    1.6224417e+05  8.1080535e+02
   9.000e+00    1.7589706e+05  8.8423345e+02
   1.000e+01    1.9296957e+05  9.6656855e+02
   1.100e+01    2.1243437e+05  1.0566215e+03
   1.200e+01    2.3387209e+05  1.1527797e+03
   1.300e+01    2.5177719e+05  1.2532937e+03
   1.400e+01    2.7442185e+05  1.3564598e+03
   1.500e+01    2.9191891e+05  1.4607267e+03
   1.600e+01    3.1602536e+05  1.5647509e+03
   1.700e+01    3.3341988e+05  1.6674169e+03
   1.800e+01    3.5532244e+05  1.7678347e+03
   1.900e+01    3.7579656e+05  1.8653225e+03
   2.000e+01    3.9070276e+05  1.9593833e+03
   2.100e+01    4.1038422e+05  2.0496774e+03
   2.200e+01    4.2717557e+05  2.1359959e+03
   2.300e+01    4.4270805e+05  2.2182349e+03
   2.400e+01    4.5664672e+05  2.2963740e+03
   2.500e+01    4.7389435e+05  2.3704560e+03
   2.600e+01    4.8813345e+05  2.4405718e+03
   2.700e+01    4.9713944e+05  2.5068464e+03
   2.800e+01    5.0922535e+05  2.5694284e+03
   2.900e+01    5.2807793e+05  2.6284820e+03
   3.000e+01    5.3188366e+05  2.6841797e+03
   3.100e+01    5.4782441e+05  2.7366978e+03
   3.200e+01    5.5550972e+05  2.7862125e+03
   3.300e+01    5.6612208e+05  2.8328969e+03
   3.400e+01    5.7673658e+05  2.8769194e+03
   3.500e+01    5.8219851e+05  2.9184417e+03
   3.600e+01    5.9210839e+05  2.9576187e+03
   3.700e+01    5.9441375e+05  2.9945972e+03
   3.800e+01    6.0521101e+05  3.0295164e+03
   3.900e+01    6.1554145e+05  3.0625071e+03
   4.000e+01    6.1676911e+05  3.0936922e+03
   3.400e+01    5.7633859e+05  2.8769194e+03
   3.300e+01    5.6987442e+05  2.8328969e+03
   3.900e+01    6.1324109e+05  3.0625071e+03
