#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0066976e+06  5.0000000e+03
   1.000e+00    3.4895465e+04  1.7617296e+02
   2.000e+00    3.7728847e+04  1.8901056e+02
   3.000e+00    4.0945059e+04  2.0284921e+02
   4.000e+00    4.3031257e+04  2.1726610e+02
   5.000e+00    4.6296131e+04  2.3321303e+02
   6.000e+00    4.9813746e+04  2.5051746e+02
   7.000e+00    5.3512033e+04  2.6869427e+02
   8.000e+00    5.7453907e+04  2.8926592e+02
   9.000e+00    6.2812361e+04  3.1455868e+02
   1.000e+01    6.9562421e+04  3.4636413e+02
   1.100e+01    7.7175232e+04  3.8563995e+02
   1.200e+01    8.5911652e+04  4.3267529e+02
   1.300e+01    9.6852951e+04  4.8729740e+02
   1.400e+01    1.0990006e+05  5.4901861e+02
   1.500e+01    1.2300666e+05  6.1713560e+02
   1.600e+01    1.3801163e+05  6.9080382e+02
   1.700e+01    1.5379110e+05  7.6909882e+02
   1.800e+01    1.6960954e+05  8.5106822e+02
   1.900e+01    1.8712431e+05  9.3577438e+02
   2.000e+01    2.0555517e+05  1.0223273e+03
   2.100e+01    2.2288979e+05  1.1099079e+03
   2.200e+01    2.3856952e+05  1.1977827e+03
   2.300e+01    2.5783140e+05  1.2853106e+03
   2.400e+01    2.7260495e+05  1.3719445e+03
   2.500e+01    2.9388457e+05  1.4572280e+03
   2.600e+01    3.0774315e+05  1.5407896e+03
   2.700e+01    3.2510452e+05  1.6223349e+03
   2.800e+01    3.3755575e+05  1.7016383e+03
   2.900e+01    3.5598855e+05  1.7785341e+03
   3.000e+01    3.6816964e+05  1.8529079e+03
   3.100e+01    3.8668725e+05  1.9246888e+03
   3.200e+01    3.9416349e+05  1.9938421e+03
   3.300e+01    4.1271444e+05  2.0603629e+03
   3.400e+01    4.1919292e+05  2.1242704e+03
   3.500e+01    4.3833744e+05  2.1856028e+03
   3.600e+01    4.5046362e+05  2.2444134e+03
   3.700e+01    4.5796502e+05  2.3007669e+03
   3.800e+01    4.6869902e+05  2.3547365e+03
   3.900e+01    4.8288111e+05  2.4064013e+03
   4.000e+01    4.9013158e+05  2.4558444e+03
   2.500e+01    2.9137540e+05  1.4572280e+03
   2.400e+01    2.7058390e+05  1.3719445e+03
   5.000e+00    4.6521834e+04  2.3321303e+02
