#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0020664e+06  5.0000000e+03
   1.000e+00    4.6255875e+05  2.3232815e+03
   2.000e+00    4.9059138e+05  2.4574356e+03
   3.000e+00    5.1926638e+05  2.5950842e+03
   4.000e+00    5.4563119e+05  2.7315005e+03
   5.000e+00    5.7304616e+05  2.8659785e+03
   6.000e+00    5.9927609e+05  2.9927189e+03
   7.000e+00    6.2001283e+05  3.1069472e+03
   8.000e+00    6.4154098e+05  3.2067654e+03
   9.000e+00    6.5735642e+05  3.2923683e+03
   1.000e+01    6.6709134e+05  3.3650686e+03
   1.100e+01    6.8484191e+05  3.4265551e+03
   1.200e+01    6.9771057e+05  3.4785506e+03
   1.300e+01    7.0129657e+05  3.5226053e+03
   1.400e+01    7.1495204e+05  3.5600691e+03
   1.500e+01    7.2364923e+05  3.5920616e+03
   1.600e+01    7.2699658e+05  3.6195177e+03
   1.700e+01    7.3225228e+05  3.6431939e+03
   1.800e+01    7.2718413e+05  3.6637168e+03
   1.900e+01    7.3954466e+05  3.6815907e+03
   2.000e+01    7.4098167e+05  3.6972353e+03
   2.100e+01    7.4184352e+05  3.7109889e+03
   2.200e+01    7.4574081e+05  3.7231363e+03
   2.300e+01    7.4444008e+05  3.7339078e+03
   2.400e+01    7.4980255e+05  3.7434997e+03
   2.500e+01    7.4566620e+05  3.7520717e+03
   2.600e+01    7.5595810e+05  3.7597616e+03
   2.700e+01    7.6455410e+05  3.7666822e+03
   2.800e+01    7.5614078e+05  3.7729321e+03
   2.900e+01    7.6012217e+05  3.7785922e+03
   3.000e+01    7.5475205e+05  3.7837346e+03
   3.100e+01    7.6428526e+05  3.7884181e+03
   3.200e+01    7.5535762e+05  3.7926962e+03
   3.300e+01    7.5939791e+05  3.7966126e+03
   3.400e+01    7.6280278e+05  3.8002073e+03
   3.500e+01    7.5795635e+05  3.8035134e+03
   3.600e+01    7.6161522e+05  3.8065614e+03
   3.700e+01    7.6519480e+05  3.8093763e+03
   3.800e+01    7.7525318e+05  3.8119819e+03
   3.900e+01    7.6629228e+05  3.8143975e+03
   4.000e+01    7.6726486e+05  3.8166418e+03
   2.900e+01    7.5337096e+05  3.7785922e+03
   4.000e+01    7.7021775e+05  3.8166418e+03
   2.200e+01    7.4032049e+05  3.7231363e+03
