#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9852888e+05  5.0000000e+03
   1.000e+00    1.3259639e+05  6.5987741e+02
   2.000e+00    1.3569844e+05  6.7934868e+02
   3.000e+00    1.3993164e+05  7.0141692e+02
   4.000e+00    1.4237695e+05  7.1445049e+02
   5.000e+00    1.4754722e+05  7.4186452e+02
   6.000e+00    1.5359944e+05  7.6806093e+02
   7.000e+00    1.5787393e+05  7.8840908e+02
   8.000e+00    1.6312953e+05  8.1644557e+02
   9.000e+00    1.7272207e+05  8.6151377e+02
   1.000e+01    1.8587297e+05  9.2534984e+02
   1.100e+01    2.0147475e+05  1.0057890e+03
   1.200e+01    2.2137655e+05  1.0993309e+03
   1.300e+01    2.3973660e+05  1.2022452e+03
   1.400e+01    2.6179964e+05  1.3112931e+03
   1.500e+01    2.8379549e+05  1.4234477e+03
   1.600e+01    3.0871620e+05  1.5365555e+03
   1.700e+01    3.2728521e+05  1.6485409e+03
   1.800e+01    3.5338701e+05  1.7582498e+03
   1.900e+01    3.7365849e+05  1.8644006e+03
   2.000e+01    3.9176634e+05  1.9665654e+03
   2.100e+01    4.1158755e+05  2.0640212e+03
   2.200e+01    4.2881264e+05  2.1567994e+03
   2.300e+01    4.4909003e+05  2.2445303e+03
   2.400e+01    4.6404343e+05  2.3275025e+03
   2.500e+01    4.8047026e+05  2.4055519e+03
   2.600e+01    4.8860394e+05  2.4790910e+03
   2.700e+01    5.1415072e+05  2.5480659e+03
   2.800e+01    5.2836915e+05  2.6129324e+03
   2.900e+01    5.3051647e+05  2.6736893e+03
   3.000e+01    5.4587045e+05  2.7307904e+03
   3.100e+01    5.5546458e+05  2.7842552e+03
   3.200e+01    5.6374921e+05  2.8345121e+03
   3.300e+01    5.7453762e+05  2.8815842e+03
   3.400e+01    5.8263928e+05  2.9258644e+03
   3.500e+01    5.9983998e+05  2.9673709e+03
   3.600e+01    6.0299985e+05  3.0064582e+03
   3.700e+01    6.0530431e+05  3.0431366e+03
   3.800e+01    6.2205291e+05  3.0777227e+03
   3.900e+01    6.1658509e+05  3.1102182e+03
   4.000e+01    6.3080093e+05  3.1409048e+03
   2.300e+01    4.4824042e+05  2.2445303e+03
   3.400e+01    5.8787608e+05  2.9258644e+03
   1.300e+01    2.4070724e+05  1.2022452e+03
