#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9896988e+05  5.0000000e+03
   1.000e+00    1.0212688e+05  5.1106742e+02
   2.000e+00    1.0840172e+05  5.4189433e+02
   3.000e+00    1.1505903e+05  5.7380343e+02
   4.000e+00    1.2299196e+05  6.0866153e+02
   5.000e+00    1.2950719e+05  6.4887592e+02
   6.000e+00    1.3721540e+05  6.9161889e+02
   7.000e+00    1.4791435e+05  7.3796052e+02
   8.000e+00    1.5801906e+05  7.9153948e+02
   9.000e+00    1.7141537e+05  8.5493130e+02
   1.000e+01    1.8462022e+05  9.2870010e+02
   1.100e+01    2.0206540e+05  1.0119549e+03
   1.200e+01    2.2129238e+05  1.1031039e+03
   1.300e+01    2.3783756e+05  1.2001585e+03
   1.400e+01    2.6126920e+05  1.3012698e+03
   1.500e+01    2.8075921e+05  1.4045432e+03
   1.600e+01    3.0185675e+05  1.5085298e+03
   1.700e+01    3.2569433e+05  1.6117847e+03
   1.800e+01    3.4099850e+05  1.7133854e+03
   1.900e+01    3.6336754e+05  1.8123646e+03
   2.000e+01    3.7907816e+05  1.9082567e+03
   2.100e+01    4.0202089e+05  2.0004820e+03
   2.200e+01    4.1443240e+05  2.0889070e+03
   2.300e+01    4.3243431e+05  2.1732266e+03
   2.400e+01    4.5542130e+05  2.2535219e+03
   2.500e+01    4.6383463e+05  2.3296648e+03
   2.600e+01    4.7609696e+05  2.4018603e+03
   2.700e+01    4.9222345e+05  2.4700857e+03
   2.800e+01    5.0517876e+05  2.5346073e+03
   2.900e+01    5.2106510e+05  2.5954594e+03
   3.000e+01    5.2760120e+05  2.6529304e+03
   3.100e+01    5.4186061e+05  2.7070809e+03
   3.200e+01    5.4933788e+05  2.7581977e+03
   3.300e+01    5.6497924e+05  2.8063501e+03
   3.400e+01    5.7030755e+05  2.8518103e+03
   3.500e+01    5.8193350e+05  2.8946458e+03
   3.600e+01    5.8779447e+05  2.9351084e+03
   3.700e+01    5.9375788e+05  2.9732587e+03
   3.800e+01    5.9546476e+05  3.0093256e+03
   3.900e+01    6.0832936e+05  3.0433610e+03
   4.000e+01    6.0895944e+05  3.0755709e+03
   1.600e+01    3.0030419e+05  1.5085298e+03
   1.400e+01    2.6037731e+05  1.3012698e+03
   2.300e+01    4.3589913e+05  2.1732266e+03
