#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0019099e+06  5.0000000e+03
   1.000e+00    5.5326057e+05  2.7663495e+03
   3.000e+00    5.6130307e+05  2.8106280e+03
   5.000e+00    5.6612495e+05  2.8557806e+03
   7.000e+00    5.8316551e+05  2.9016634e+03
   9.000e+00    5.8950781e+05  2.9481383e+03
   1.100e+01    6.0284087e+05  2.9950666e+03
   1.300e+01    6.1587663e+05  3.0422123e+03
   1.500e+01    6.1647211e+05  3.0891574e+03
   1.700e+01    6.2933790e+05  3.1353602e+03
   1.900e+01    6.3163445e+05  3.1802664e+03
   2.100e+01    6.3851446e+05  3.2233955e+03
   2.300e+01    6.5054321e+05  3.2643839e+03
   2.500e+01    6.6795132e+05  3.3029935e+03
   2.700e+01    6.6104398e+05  3.3391005e+03
   2.900e+01    6.7993037e+05  3.3726746e+03
   3.100e+01    6.8058128e+05  3.4037564e+03
   3.300e+01    6.8709240e+05  3.4324366e+03
   3.500e+01    6.9626483e+05  3.4588388e+03
   3.700e+01    6.9683628e+05  3.4831057e+03
   3.900e+01    6.9857972e+05  3.5053887e+03
   4.100e+01    7.0749846e+05  3.5258410e+03
   4.300e+01    7.1489154e+05  3.5446125e+03
   4.500e+01    7.1275425e+05  3.5618463e+03
   4.700e+01    7.2058049e+05  3.5776773e+03
   4.900e+01    7.1378056e+05  3.5922306e+03
   5.100e+01    7.2459713e+05  3.6056216e+03
   5.300e+01    7.2531250e+05  3.6179558e+03
   5.500e+01    7.2423493e+05  3.6293296e+03
   5.700e+01    7.3193556e+05  3.6398302e+03
   5.900e+01    7.2826308e+05  3.6495367e+03
   6.100e+01    7.3316071e+05  3.6585205e+03
   6.300e+01    7.3113703e+05  3.6668462e+03
   6.500e+01    7.3658596e+05  3.6745720e+03
   6.700e+01    7.3756119e+05  3.6817504e+03
   6.900e+01    7.3574030e+05  3.6884289e+03
   7.100e+01    7.3988835e+05  3.6946501e+03
   7.300e+01    7.4281126e+05  3.7004526e+03
   7.500e+01    7.4102882e+05  3.7058714e+03
   7.700e+01    7.4222629e+05  3.7109381e+03
   7.900e+01    7.4051472e+05  3.7156811e+03
   2.500e+01    6.6309924e+05  3.3029935e+03
   7.000e+00    5.7474969e+05  2.9016634e+03
   2.300e+01    6.5221486e+05  3.2643839e+03
