#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9628655e+05  5.0000000e+03
   1.000e+00    1.5440243e+05  7.7911939e+02
   2.000e+00    1.6370601e+05  8.1898967e+02
   3.000e+00    1.6971371e+05  8.5540203e+02
   4.000e+00    1.7996357e+05  9.0010735e+02
   5.000e+00    1.9037133e+05  9.4813029e+02
   6.000e+00    2.0613881e+05  1.0236935e+03
   7.000e+00    2.2727530e+05  1.1342640e+03
   8.000e+00    2.5370416e+05  1.2723165e+03
   9.000e+00    2.8530124e+05  1.4270258e+03
   1.000e+01    3.1677859e+05  1.5888288e+03
   1.100e+01    3.5187235e+05  1.7505067e+03
   1.200e+01    3.8144498e+05  1.9071182e+03
   1.300e+01    4.1421264e+05  2.0555885e+03
   1.400e+01    4.4128537e+05  2.1942399e+03
   1.500e+01    4.6643097e+05  2.3223756e+03
   1.600e+01    4.8684194e+05  2.4399485e+03
   1.700e+01    5.1319844e+05  2.5473172e+03
   1.800e+01    5.2877394e+05  2.6450737e+03
   1.900e+01    5.4772044e+05  2.7339274e+03
   2.000e+01    5.6578206e+05  2.8146294e+03
   2.100e+01    5.8043290e+05  2.8879255e+03
   2.200e+01    5.8972343e+05  2.9545282e+03
   2.300e+01    6.0838085e+05  3.0151022e+03
   2.400e+01    6.1068567e+05  3.0702570e+03
   2.500e+01    6.2918730e+05  3.1205459e+03
   2.600e+01    6.3539230e+05  3.1664670e+03
   2.700e+01    6.4080216e+05  3.2084664e+03
   2.800e+01    6.4762704e+05  3.2469425e+03
   2.900e+01    6.6174538e+05  3.2822503e+03
   3.000e+01    6.6793552e+05  3.3147057e+03
   3.100e+01    6.7190809e+05  3.3445897e+03
   3.200e+01    6.6886604e+05  3.3721520e+03
   3.300e+01    6.8175218e+05  3.3976153e+03
   3.400e+01    6.7760428e+05  3.4211775e+03
   3.500e+01    6.9077235e+05  3.4430153e+03
   3.600e+01    6.8861177e+05  3.4632863e+03
   3.700e+01    6.9752679e+05  3.4821315e+03
   3.800e+01    7.0596087e+05  3.4996770e+03
   3.900e+01    6.9952368e+05  3.5160358e+03
   4.000e+01    7.0568345e+05  3.5313095e+03
   1.800e+01    5.2738050e+05  2.6450737e+03
   6.000e+00    2.0413849e+05  1.0236935e+03
   3.200e+01    6.6997231e+05  3.3721520e+03
