#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9704157e+05  5.0000000e+03
   1.000e+00    7.8714935e+04  3.9542169e+02
   2.000e+00    8.4500732e+04  4.2251906e+02
   3.000e+00    9.0321146e+04  4.4998980e+02
   4.000e+00    9.5437322e+04  4.8090314e+02
   5.000e+00    1.0198387e+05  5.1410227e+02
   6.000e+00    1.1025065e+05  5.5104699e+02
   7.000e+00    1.1971402e+05  6.0035367e+02
   8.000e+00    1.3278727e+05  6.6700963e+02
   9.000e+00    1.5055055e+05  7.5122029e+02
   1.000e+01    1.7029025e+05  8.5063747e+02
   1.100e+01    1.9371547e+05  9.6192358e+02
   1.200e+01    2.1600292e+05  1.0815484e+03
   1.300e+01    2.4225468e+05  1.2061937e+03
   1.400e+01    2.6577135e+05  1.3329585e+03
   1.500e+01    2.9227766e+05  1.4594445e+03
   1.600e+01    3.1808144e+05  1.5837659e+03
   1.700e+01    3.4108094e+05  1.7045120e+03
   1.800e+01    3.6341623e+05  1.8206850e+03
   1.900e+01    3.8518217e+05  1.9316303e+03
   2.000e+01    4.0927080e+05  2.0369670e+03
   2.100e+01    4.3091321e+05  2.1365256e+03
   2.200e+01    4.4986280e+05  2.2302945e+03
   2.300e+01    4.6530311e+05  2.3183769e+03
   2.400e+01    4.8139166e+05  2.4009554e+03
   2.500e+01    4.9807848e+05  2.4782650e+03
   2.600e+01    5.0838777e+05  2.5505732e+03
   2.700e+01    5.2462037e+05  2.6181640e+03
   2.800e+01    5.3729771e+05  2.6813271e+03
   2.900e+01    5.5088937e+05  2.7403500e+03
   3.000e+01    5.6145426e+05  2.7955127e+03
   3.100e+01    5.7308702e+05  2.8470837e+03
   3.200e+01    5.8022149e+05  2.8953180e+03
   3.300e+01    5.8818156e+05  2.9404560e+03
   3.400e+01    5.9757386e+05  2.9827227e+03
   3.500e+01    6.0503612e+05  3.0223281e+03
   3.600e+01    6.1183439e+05  3.0594669e+03
   3.700e+01    6.1452376e+05  3.0943197e+03
   3.800e+01    6.2331070e+05  3.1270535e+03
   3.900e+01    6.3019572e+05  3.1578223e+03
   4.000e+01    6.4134934e+05  3.1867683e+03
   1.400e+01    2.6811063e+05  1.3329585e+03
   3.400e+01    5.9267748e+05  2.9827227e+03
   1.600e+01    3.1935218e+05  1.5837659e+03
