#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9828823e+05  5.0000000e+03
   1.000e+00    3.1057367e+05  1.5568496e+03
   2.000e+00    3.2821738e+05  1.6527406e+03
   3.000e+00    3.5110499e+05  1.7564011e+03
   4.000e+00    3.7355258e+05  1.8682877e+03
   5.000e+00    3.9342015e+05  1.9898912e+03
   6.000e+00    4.2514374e+05  2.1200352e+03
   7.000e+00    4.4898075e+05  2.2542320e+03
   8.000e+00    4.7925390e+05  2.3873247e+03
   9.000e+00    5.0290060e+05  2.5151536e+03
   1.000e+01    5.3195311e+05  2.6349954e+03
   1.100e+01    5.4660641e+05  2.7454092e+03
   1.200e+01    5.7049827e+05  2.8459068e+03
   1.300e+01    5.8150955e+05  2.9366306e+03
   1.400e+01    6.0673246e+05  3.0181004e+03
   1.500e+01    6.1928762e+05  3.0910330e+03
   1.600e+01    6.3000991e+05  3.1562239e+03
   1.700e+01    6.3774277e+05  3.2144739e+03
   1.800e+01    6.5691932e+05  3.2665470e+03
   1.900e+01    6.6697611e+05  3.3131492e+03
   2.000e+01    6.7367602e+05  3.3549185e+03
   2.100e+01    6.7942125e+05  3.3924242e+03
   2.200e+01    6.8811374e+05  3.4261697e+03
   2.300e+01    6.9343533e+05  3.4565971e+03
   2.400e+01    6.9954712e+05  3.4840938e+03
   2.500e+01    7.0116975e+05  3.5089981e+03
   2.600e+01    7.0699729e+05  3.5316055e+03
   2.700e+01    7.2179846e+05  3.5521739e+03
   2.800e+01    7.1534696e+05  3.5709286e+03
   2.900e+01    7.1647880e+05  3.5880666e+03
   3.000e+01    7.2596123e+05  3.6037604e+03
   3.100e+01    7.2578605e+05  3.6181614e+03
   3.200e+01    7.3116629e+05  3.6314024e+03
   3.300e+01    7.2782335e+05  3.6436004e+03
   3.400e+01    7.2504294e+05  3.6548587e+03
   3.500e+01    7.3294800e+05  3.6652685e+03
   3.600e+01    7.3737962e+05  3.6749106e+03
   3.700e+01    7.3878458e+05  3.6838567e+03
   3.800e+01    7.3619902e+05  3.6921706e+03
   3.900e+01    7.3940711e+05  3.6999091e+03
   4.000e+01    7.4304900e+05  3.7071230e+03
   2.700e+01    7.0828960e+05  3.5521739e+03
   4.000e+01    7.4673934e+05  3.7071230e+03
   2.500e+01    7.0227035e+05  3.5089981e+03
