#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9389653e+05  5.0000000e+03
   1.000e+00    8.6454616e+04  4.3206396e+02
   2.000e+00    9.2664975e+04  4.6379478e+02
   3.000e+00    9.9717155e+04  4.9747287e+02
   4.000e+00    1.0772186e+05  5.3472957e+02
   5.000e+00    1.1503044e+05  5.7663685e+02
   6.000e+00    1.2470889e+05  6.2198801e+02
   7.000e+00    1.3395115e+05  6.7171345e+02
   8.000e+00    1.4514954e+05  7.2801070e+02
   9.000e+00    1.5788759e+05  7.9248328e+02
   1.000e+01    1.7240597e+05  8.6552877e+02
   1.100e+01    1.8804287e+05  9.4653751e+02
   1.200e+01    2.0791463e+05  1.0343824e+03
   1.300e+01    2.2519691e+05  1.1275357e+03
   1.400e+01    2.4711437e+05  1.2245480e+03
   1.500e+01    2.6412473e+05  1.3238379e+03
   1.600e+01    2.8704443e+05  1.4241743e+03
   1.700e+01    3.0830330e+05  1.5242621e+03
   1.800e+01    3.2363978e+05  1.6232516e+03
   1.900e+01    3.4336607e+05  1.7202136e+03
   2.000e+01    3.6375070e+05  1.8146686e+03
   2.100e+01    3.8090508e+05  1.9060151e+03
   2.200e+01    3.9673387e+05  1.9940660e+03
   2.300e+01    4.1723399e+05  2.0784706e+03
   2.400e+01    4.3266852e+05  2.1592454e+03
   2.500e+01    4.4665269e+05  2.2362130e+03
   2.600e+01    4.5943068e+05  2.3095175e+03
   2.700e+01    4.7920080e+05  2.3790926e+03
   2.800e+01    4.9016047e+05  2.4451538e+03
   2.900e+01    5.0321755e+05  2.5077005e+03
   3.000e+01    5.0947306e+05  2.5669807e+03
   3.100e+01    5.2834289e+05  2.6230295e+03
   3.200e+01    5.3364611e+05  2.6761032e+03
   3.300e+01    5.4762217e+05  2.7262529e+03
   3.400e+01    5.5478343e+05  2.7737285e+03
   3.500e+01    5.6093528e+05  2.8185856e+03
   3.600e+01    5.7361266e+05  2.8610600e+03
   3.700e+01    5.8339163e+05  2.9012048e+03
   3.800e+01    5.8622216e+05  2.9392378e+03
   3.900e+01    5.9631697e+05  2.9752068e+03
   4.000e+01    6.0333765e+05  3.0093101e+03
   3.300e+01    5.4404410e+05  2.7262529e+03
   1.900e+01    3.4375071e+05  1.7202136e+03
   2.400e+01    4.3128602e+05  2.1592454e+03
