#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9251682e+05  5.0000000e+03
   1.000e+00    9.8512690e+04  4.9314144e+02
   2.000e+00    1.0383716e+05  5.1539065e+02
   3.000e+00    1.0717215e+05  5.3558952e+02
   4.000e+00    1.1086246e+05  5.5743333e+02
   5.000e+00    1.1754268e+05  5.8945447e+02
   6.000e+00    1.2336682e+05  6.1675907e+02
   7.000e+00    1.2989662e+05  6.4833633e+02
   8.000e+00    1.3902371e+05  6.9601719e+02
   9.000e+00    1.5212537e+05  7.6356586e+02
   1.000e+01    1.6941630e+05  8.4946646e+02
   1.100e+01    1.9071662e+05  9.5019235e+02
   1.200e+01    2.1120202e+05  1.0618862e+03
   1.300e+01    2.3516862e+05  1.1806598e+03
   1.400e+01    2.6067572e+05  1.3033981e+03
   1.500e+01    2.8984535e+05  1.4271314e+03
   1.600e+01    3.1255010e+05  1.5499289e+03
   1.700e+01    3.3277383e+05  1.6698569e+03
   1.800e+01    3.5766951e+05  1.7860008e+03
   1.900e+01    3.7921364e+05  1.8972471e+03
   2.000e+01    4.0087643e+05  2.0033804e+03
   2.100e+01    4.2316846e+05  2.1038349e+03
   2.200e+01    4.3724613e+05  2.1988091e+03
   2.300e+01    4.5711722e+05  2.2880636e+03
   2.400e+01    4.7587277e+05  2.3720089e+03
   2.500e+01    4.9283498e+05  2.4505819e+03
   2.600e+01    5.0060561e+05  2.5242790e+03
   2.700e+01    5.2137101e+05  2.5931221e+03
   2.800e+01    5.2828609e+05  2.6576217e+03
   2.900e+01    5.4300941e+05  2.7178331e+03
   3.000e+01    5.5479945e+05  2.7742437e+03
   3.100e+01    5.6588977e+05  2.8269149e+03
   3.200e+01    5.7346535e+05  2.8762944e+03
   3.300e+01    5.8591740e+05  2.9224363e+03
   3.400e+01    5.9115893e+05  2.9657432e+03
   3.500e+01    5.9891223e+05  3.0062569e+03
   3.600e+01    6.1228916e+05  3.0443350e+03
   3.700e+01    6.1736792e+05  3.0800058e+03
   3.800e+01    6.2587950e+05  3.1135852e+03
   3.900e+01    6.3129799e+05  3.1450889e+03
   4.000e+01    6.3533756e+05  3.1747951e+03
   1.300e+01    2.3879980e+05  1.1806598e+03
   6.000e+00    1.2281656e+05  6.1675907e+02
   1.500e+01    2.8325385e+05  1.4271314e+03
