#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0038868e+06  5.0000000e+03
   1.000e+00    1.9747621e+05  9.7839914e+02
   2.000e+00    2.0725795e+05  1.0348839e+03
   3.000e+00    2.1694308e+05  1.0947675e+03
   4.000e+00    2.3251157e+05  1.1585728e+03
   5.000e+00    2.4475177e+05  1.2265344e+03
   6.000e+00    2.5941211e+05  1.2991789e+03
   7.000e+00    2.7447732e+05  1.3773049e+03
   8.000e+00    2.9187959e+05  1.4612014e+03
   9.000e+00    3.0785138e+05  1.5503584e+03
   1.000e+01    3.2866396e+05  1.6436513e+03
   1.100e+01    3.4593323e+05  1.7396478e+03
   1.200e+01    3.6900064e+05  1.8368611e+03
   1.300e+01    3.8890967e+05  1.9339127e+03
   1.400e+01    4.0582256e+05  2.0296180e+03
   1.500e+01    4.2852734e+05  2.1230182e+03
   1.600e+01    4.4445527e+05  2.2133803e+03
   1.700e+01    4.6094113e+05  2.3001775e+03
   1.800e+01    4.8006020e+05  2.3830610e+03
   1.900e+01    4.8928824e+05  2.4618298e+03
   2.000e+01    5.0642569e+05  2.5364008e+03
   2.100e+01    5.1640089e+05  2.6067821e+03
   2.200e+01    5.3624442e+05  2.6730501e+03
   2.300e+01    5.4350066e+05  2.7353307e+03
   2.400e+01    5.5847236e+05  2.7937833e+03
   2.500e+01    5.6540254e+05  2.8485893e+03
   2.600e+01    5.8112426e+05  2.8999423e+03
   2.700e+01    5.9202466e+05  2.9480412e+03
   2.800e+01    5.9957384e+05  2.9930849e+03
   2.900e+01    6.0521735e+05  3.0352685e+03
   3.000e+01    6.1350622e+05  3.0747806e+03
   3.100e+01    6.2089387e+05  3.1118018e+03
   3.200e+01    6.3226672e+05  3.1465034e+03
   3.300e+01    6.3465158e+05  3.1790469e+03
   3.400e+01    6.4205552e+05  3.2095838e+03
   3.500e+01    6.5019271e+05  3.2382557e+03
   3.600e+01    6.5442541e+05  3.2651944e+03
   3.700e+01    6.5636060e+05  3.2905224e+03
   3.800e+01    6.5705568e+05  3.3143534e+03
   3.900e+01    6.6647943e+05  3.3367926e+03
   4.000e+01    6.6815195e+05  3.3579373e+03
   2.500e+01    5.6558402e+05  2.8485893e+03
   3.300e+01    6.3178390e+05  3.1790469e+03
   2.000e+01    5.0508169e+05  2.5364008e+03
