#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0005689e+06  5.0000000e+03
   1.000e+00    3.5475092e+05  1.7753021e+03
   2.000e+00    3.5496404e+05  1.7827951e+03
   3.000e+00    3.6921426e+05  1.8416877e+03
   4.000e+00    4.0511574e+05  2.0156723e+03
   5.000e+00    4.5486862e+05  2.2693441e+03
   6.000e+00    5.0149207e+05  2.5221568e+03
   7.000e+00    5.4903414e+05  2.7420224e+03
   8.000e+00    5.8682235e+05  2.9233541e+03
   9.000e+00    6.1727720e+05  3.0700379e+03
   1.000e+01    6.4131782e+05  3.1882084e+03
   1.100e+01    6.5968398e+05  3.2837079e+03
   1.200e+01    6.7156758e+05  3.3613943e+03
   1.300e+01    6.8665215e+05  3.4251023e+03
   1.400e+01    6.9785048e+05  3.4777968e+03
   1.500e+01    7.0464818e+05  3.5217561e+03
   1.600e+01    7.1279650e+05  3.5587328e+03
   1.700e+01    7.1428974e+05  3.5900813e+03
   1.800e+01    7.2435128e+05  3.6168553e+03
   1.900e+01    7.2628992e+05  3.6398810e+03
   2.000e+01    7.3132631e+05  3.6598112e+03
   2.100e+01    7.4152022e+05  3.6771659e+03
   2.200e+01    7.3919176e+05  3.6923626e+03
   2.300e+01    7.4218408e+05  3.7057392e+03
   2.400e+01    7.4111537e+05  3.7175710e+03
   2.500e+01    7.4006542e+05  3.7280838e+03
   2.600e+01    7.4294275e+05  3.7374644e+03
   2.700e+01    7.4783523e+05  3.7458680e+03
   2.800e+01    7.4973653e+05  3.7534244e+03
   2.900e+01    7.4527054e+05  3.7602426e+03
   3.000e+01    7.5068579e+05  3.7664151e+03
   3.100e+01    7.5429825e+05  3.7720202e+03
   3.200e+01    7.5227331e+05  3.7771250e+03
   3.300e+01    7.5483522e+05  3.7817868e+03
   3.400e+01    7.5752972e+05  3.7860553e+03
   3.500e+01    7.6242616e+05  3.7899732e+03
   3.600e+01    7.5985616e+05  3.7935777e+03
   3.700e+01    7.6494521e+05  3.7969013e+03
   3.800e+01    7.5471625e+05  3.7999723e+03
   3.900e+01    7.6528184e+05  3.8028156e+03
   4.000e+01    7.6031388e+05  3.8054530e+03
   3.500e+01    7.6158461e+05  3.7899732e+03
   2.200e+01    7.4559452e+05  3.6923626e+03
   2.800e+01    7.5410421e+05  3.7534244e+03
