#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9517326e+05  5.0000000e+03
   1.000e+00    2.0487521e+05  1.0242155e+03
   2.000e+00    2.0997646e+05  1.0508791e+03
   3.000e+00    2.1261739e+05  1.0601984e+03
   4.000e+00    2.1853819e+05  1.0896817e+03
   5.000e+00    2.2607243e+05  1.1209338e+03
   6.000e+00    2.2855449e+05  1.1423809e+03
   7.000e+00    2.3751924e+05  1.1906808e+03
   8.000e+00    2.5167206e+05  1.2754008e+03
   9.000e+00    2.7910967e+05  1.3890849e+03
   1.000e+01    3.0295798e+05  1.5210627e+03
   1.100e+01    3.3338161e+05  1.6620028e+03
   1.200e+01    3.6292553e+05  1.8051225e+03
   1.300e+01    3.8766251e+05  1.9454388e+03
   1.400e+01    4.1785283e+05  2.0801074e+03
   1.500e+01    4.3673279e+05  2.2070676e+03
   1.600e+01    4.6693986e+05  2.3256868e+03
   1.700e+01    4.8704916e+05  2.4354049e+03
   1.800e+01    5.0459821e+05  2.5366018e+03
   1.900e+01    5.2815168e+05  2.6293708e+03
   2.000e+01    5.4519039e+05  2.7144594e+03
   2.100e+01    5.6270519e+05  2.7921882e+03
   2.200e+01    5.7046882e+05  2.8633703e+03
   2.300e+01    5.8960012e+05  2.9283631e+03
   2.400e+01    5.9219756e+05  2.9879218e+03
   2.500e+01    6.0925265e+05  3.0423664e+03
   2.600e+01    6.1860264e+05  3.0923541e+03
   2.700e+01    6.2592328e+05  3.1381459e+03
   2.800e+01    6.3857264e+05  3.1802972e+03
   2.900e+01    6.4691227e+05  3.2190104e+03
   3.000e+01    6.4674642e+05  3.2547491e+03
   3.100e+01    6.5840082e+05  3.2876648e+03
   3.200e+01    6.6168908e+05  3.3181433e+03
   3.300e+01    6.7195228e+05  3.3462946e+03
   3.400e+01    6.7312878e+05  3.3724404e+03
   3.500e+01    6.8415618e+05  3.3966583e+03
   3.600e+01    6.7975740e+05  3.4192174e+03
   3.700e+01    6.9300433e+05  3.4401704e+03
   3.800e+01    6.9712441e+05  3.4597441e+03
   3.900e+01    6.9597627e+05  3.4779721e+03
   4.000e+01    6.9976624e+05  3.4950467e+03
   7.000e+00    2.3643036e+05  1.1906808e+03
   1.700e+01    4.8837773e+05  2.4354049e+03
   2.700e+01    6.2721255e+05  3.1381459e+03
