#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9376246e+05  5.0000000e+03
   1.000e+00    2.7007957e+05  1.3520493e+03
   2.000e+00    2.7417144e+05  1.3820604e+03
   3.000e+00    2.7929429e+05  1.3950697e+03
   4.000e+00    2.8889006e+05  1.4412781e+03
   5.000e+00    2.9564408e+05  1.4797675e+03
   6.000e+00    3.1496787e+05  1.5724253e+03
   7.000e+00    3.4316308e+05  1.7153211e+03
   8.000e+00    3.8130156e+05  1.8840990e+03
   9.000e+00    4.1307599e+05  2.0592788e+03
   1.000e+01    4.4226393e+05  2.2290661e+03
   1.100e+01    4.7917114e+05  2.3870727e+03
   1.200e+01    5.0232431e+05  2.5308632e+03
   1.300e+01    5.3545856e+05  2.6597066e+03
   1.400e+01    5.5933428e+05  2.7744109e+03
   1.500e+01    5.7068421e+05  2.8759140e+03
   1.600e+01    5.9283599e+05  2.9657480e+03
   1.700e+01    6.0708067e+05  3.0450880e+03
   1.800e+01    6.2154738e+05  3.1153801e+03
   1.900e+01    6.3300971e+05  3.1776267e+03
   2.000e+01    6.4845931e+05  3.2329992e+03
   2.100e+01    6.5729778e+05  3.2822619e+03
   2.200e+01    6.6272767e+05  3.3263167e+03
   2.300e+01    6.6491488e+05  3.3657214e+03
   2.400e+01    6.7971035e+05  3.4011600e+03
   2.500e+01    6.8398611e+05  3.4330325e+03
   2.600e+01    6.9940267e+05  3.4618580e+03
   2.700e+01    6.9711549e+05  3.4879215e+03
   2.800e+01    7.0396160e+05  3.5116199e+03
   2.900e+01    7.0387539e+05  3.5331557e+03
   3.000e+01    7.0208337e+05  3.5528362e+03
   3.100e+01    7.1336468e+05  3.5708049e+03
   3.200e+01    7.1097110e+05  3.5873026e+03
   3.300e+01    7.2467291e+05  3.6024310e+03
   3.400e+01    7.2478252e+05  3.6163813e+03
   3.500e+01    7.3223891e+05  3.6292250e+03
   3.600e+01    7.2652101e+05  3.6411161e+03
   3.700e+01    7.2967410e+05  3.6521045e+03
   3.800e+01    7.3891953e+05  3.6623155e+03
   3.900e+01    7.3615238e+05  3.6717836e+03
   4.000e+01    7.3665499e+05  3.6806119e+03
   1.400e+01    5.5542670e+05  2.7744109e+03
   3.800e+01    7.3060149e+05  3.6623155e+03
   2.700e+01    6.9421852e+05  3.4879215e+03
