#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9920527e+05  5.0000000e+03
   1.000e+00    1.0502042e+05  5.2507118e+02
   2.000e+00    1.1182680e+05  5.6028470e+02
   3.000e+00    1.1883159e+05  5.9633582e+02
   4.000e+00    1.2787131e+05  6.3719768e+02
   5.000e+00    1.3663357e+05  6.8101309e+02
   6.000e+00    1.4633241e+05  7.3231684e+02
   7.000e+00    1.5925938e+05  7.9948300e+02
   8.000e+00    1.7572434e+05  8.8546638e+02
   9.000e+00    1.9741758e+05  9.8854223e+02
   1.000e+01    2.2100775e+05  1.1049164e+03
   1.100e+01    2.4401252e+05  1.2303067e+03
   1.200e+01    2.7282940e+05  1.3606957e+03
   1.300e+01    2.9995335e+05  1.4926535e+03
   1.400e+01    3.2509641e+05  1.6234401e+03
   1.500e+01    3.5338884e+05  1.7509904e+03
   1.600e+01    3.7639876e+05  1.8738382e+03
   1.700e+01    3.9799295e+05  1.9910175e+03
   1.800e+01    4.1818735e+05  2.1019596e+03
   1.900e+01    4.3895798e+05  2.2063992e+03
   2.000e+01    4.6053634e+05  2.3042945e+03
   2.100e+01    4.7686320e+05  2.3957620e+03
   2.200e+01    4.9771468e+05  2.4810258e+03
   2.300e+01    5.1302967e+05  2.5603783e+03
   2.400e+01    5.2913073e+05  2.6341516e+03
   2.500e+01    5.3941913e+05  2.7026968e+03
   2.600e+01    5.5700411e+05  2.7663690e+03
   2.700e+01    5.7019669e+05  2.8255172e+03
   2.800e+01    5.7695327e+05  2.8804780e+03
   2.900e+01    5.8195214e+05  2.9315709e+03
   3.000e+01    5.9851400e+05  2.9790966e+03
   3.100e+01    6.0710271e+05  3.0233355e+03
   3.200e+01    6.1678039e+05  3.0645475e+03
   3.300e+01    6.1637798e+05  3.1029729e+03
   3.400e+01    6.3128453e+05  3.1388326e+03
   3.500e+01    6.2768370e+05  3.1723296e+03
   3.600e+01    6.4439608e+05  3.2036499e+03
   3.700e+01    6.5081094e+05  3.2329638e+03
   3.800e+01    6.5766174e+05  3.2604270e+03
   3.900e+01    6.5866697e+05  3.2861822e+03
   4.000e+01    6.6378888e+05  3.3103593e+03
   3.700e+01    6.4472917e+05  3.2329638e+03
   2.100e+01    4.7493436e+05  2.3957620e+03
   3.100e+01    5.9990709e+05  3.0233355e+03
