#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0038323e+06  5.0000000e+03
   1.000e+00    2.1331371e+05  1.0668381e+03
   2.000e+00    2.1848106e+05  1.0946643e+03
   3.000e+00    2.1740017e+05  1.0908376e+03
   4.000e+00    2.2318020e+05  1.1145508e+03
   5.000e+00    2.2448632e+05  1.1187771e+03
   6.000e+00    2.2927320e+05  1.1501933e+03
   7.000e+00    2.4781997e+05  1.2372161e+03
   8.000e+00    2.7152045e+05  1.3677248e+03
   9.000e+00    3.0392242e+05  1.5233445e+03
   1.000e+01    3.3914926e+05  1.6893430e+03
   1.100e+01    3.7284646e+05  1.8556052e+03
   1.200e+01    4.0207538e+05  2.0158006e+03
   1.300e+01    4.3510296e+05  2.1663507e+03
   1.400e+01    4.6022725e+05  2.3055454e+03
   1.500e+01    4.8652356e+05  2.4328748e+03
   1.600e+01    5.0798261e+05  2.5485561e+03
   1.700e+01    5.4014150e+05  2.6532160e+03
   1.800e+01    5.4905912e+05  2.7476859e+03
   1.900e+01    5.6585769e+05  2.8328735e+03
   2.000e+01    5.8036327e+05  2.9096875e+03
   2.100e+01    5.9931503e+05  2.9789943e+03
   2.200e+01    6.1438836e+05  3.0415963e+03
   2.300e+01    6.1686515e+05  3.0982231e+03
   2.400e+01    6.3045902e+05  3.1495300e+03
   2.500e+01    6.3775351e+05  3.1961010e+03
   2.600e+01    6.4858103e+05  3.2384537e+03
   2.700e+01    6.5400840e+05  3.2770454e+03
   2.800e+01    6.6847786e+05  3.3122798e+03
   2.900e+01    6.6752668e+05  3.3445124e+03
   3.000e+01    6.7814173e+05  3.3740568e+03
   3.100e+01    6.8387614e+05  3.4011892e+03
   3.200e+01    6.8388469e+05  3.4261538e+03
   3.300e+01    6.9461368e+05  3.4491661e+03
   3.400e+01    6.9410001e+05  3.4704170e+03
   3.500e+01    6.9628170e+05  3.4900754e+03
   3.600e+01    6.9846513e+05  3.5082916e+03
   3.700e+01    7.0631511e+05  3.5251991e+03
   3.800e+01    7.0977872e+05  3.5409169e+03
   3.900e+01    7.0703095e+05  3.5555512e+03
   4.000e+01    7.1354405e+05  3.5691970e+03
   4.000e+00    2.2130856e+05  1.1145508e+03
   1.200e+01    3.9923245e+05  2.0158006e+03
   1.900e+01    5.7051261e+05  2.8328735e+03
