#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9869384e+05  5.0000000e+03
   1.000e+00    1.1396076e+05  5.7340678e+02
   2.000e+00    1.1896360e+05  5.9802070e+02
   3.000e+00    1.2293141e+05  6.1395147e+02
   4.000e+00    1.2779626e+05  6.4189775e+02
   5.000e+00    1.3469796e+05  6.7475793e+02
   6.000e+00    1.4066623e+05  7.0167311e+02
   7.000e+00    1.4817181e+05  7.4473389e+02
   8.000e+00    1.6330358e+05  8.1450883e+02
   9.000e+00    1.8271581e+05  9.0957684e+02
   1.000e+01    2.0592419e+05  1.0243122e+03
   1.100e+01    2.3028046e+05  1.1523908e+03
   1.200e+01    2.5796838e+05  1.2883288e+03
   1.300e+01    2.8607637e+05  1.4272634e+03
   1.400e+01    3.1280736e+05  1.5658287e+03
   1.500e+01    3.4012266e+05  1.7010730e+03
   1.600e+01    3.6618477e+05  1.8314593e+03
   1.700e+01    3.9144781e+05  1.9554793e+03
   1.800e+01    4.1387059e+05  2.0727805e+03
   1.900e+01    4.3754511e+05  2.1827393e+03
   2.000e+01    4.5610409e+05  2.2856430e+03
   2.100e+01    4.7620155e+05  2.3813396e+03
   2.200e+01    4.9114368e+05  2.4704033e+03
   2.300e+01    5.0879385e+05  2.5529010e+03
   2.400e+01    5.2733221e+05  2.6294963e+03
   2.500e+01    5.4538710e+05  2.7003376e+03
   2.600e+01    5.5715539e+05  2.7660786e+03
   2.700e+01    5.6928066e+05  2.8268812e+03
   2.800e+01    5.7863171e+05  2.8833458e+03
   2.900e+01    5.8474438e+05  2.9356175e+03
   3.000e+01    5.9726564e+05  2.9842286e+03
   3.100e+01    6.0952644e+05  3.0292973e+03
   3.200e+01    6.2017310e+05  3.0712871e+03
   3.300e+01    6.1728364e+05  3.1102878e+03
   3.400e+01    6.2801212e+05  3.1466996e+03
   3.500e+01    6.3160090e+05  3.1805866e+03
   3.600e+01    6.4091226e+05  3.2122937e+03
   3.700e+01    6.4827830e+05  3.2418629e+03
   3.800e+01    6.5228983e+05  3.2695917e+03
   3.900e+01    6.5804513e+05  3.2955044e+03
   4.000e+01    6.6368099e+05  3.3198581e+03
   8.000e+00    1.6287617e+05  8.1450883e+02
   1.200e+01    2.5884144e+05  1.2883288e+03
   2.100e+01    4.7731192e+05  2.3813396e+03
