#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0016182e+06  5.0000000e+03
   1.000e+00    2.3447303e+05  1.1690610e+03
   2.000e+00    2.4037190e+05  1.2018127e+03
   3.000e+00    2.3786653e+05  1.1959537e+03
   4.000e+00    2.4849803e+05  1.2413470e+03
   5.000e+00    2.5281488e+05  1.2622750e+03
   6.000e+00    2.6409555e+05  1.3213156e+03
   7.000e+00    2.8557837e+05  1.4351481e+03
   8.000e+00    3.1562792e+05  1.5858044e+03
   9.000e+00    3.4980626e+05  1.7537396e+03
   1.000e+01    3.8480207e+05  1.9250220e+03
   1.100e+01    4.1651661e+05  2.0907490e+03
   1.200e+01    4.5215033e+05  2.2463566e+03
   1.300e+01    4.7688596e+05  2.3893227e+03
   1.400e+01    5.0474099e+05  2.5193179e+03
   1.500e+01    5.2481068e+05  2.6363347e+03
   1.600e+01    5.4912924e+05  2.7414630e+03
   1.700e+01    5.6802332e+05  2.8354395e+03
   1.800e+01    5.8440807e+05  2.9196214e+03
   1.900e+01    5.9583972e+05  2.9948250e+03
   2.000e+01    6.1450584e+05  3.0622846e+03
   2.100e+01    6.2294735e+05  3.1226924e+03
   2.200e+01    6.3761680e+05  3.1770663e+03
   2.300e+01    6.4381541e+05  3.2259399e+03
   2.400e+01    6.5328521e+05  3.2701228e+03
   2.500e+01    6.6487788e+05  3.3100085e+03
   2.600e+01    6.6936161e+05  3.3462342e+03
   2.700e+01    6.7601374e+05  3.3790828e+03
   2.800e+01    6.7843021e+05  3.4090563e+03
   2.900e+01    6.8914603e+05  3.4363549e+03
   3.000e+01    6.9371679e+05  3.4613765e+03
   3.100e+01    6.9986399e+05  3.4842609e+03
   3.200e+01    7.0341977e+05  3.5053262e+03
   3.300e+01    7.0698961e+05  3.5246685e+03
   3.400e+01    7.1132083e+05  3.5425450e+03
   3.500e+01    7.1219265e+05  3.5590200e+03
   3.600e+01    7.1234691e+05  3.5743038e+03
   3.700e+01    7.1592327e+05  3.5884379e+03
   3.800e+01    7.1920727e+05  3.6015961e+03
   3.900e+01    7.2092107e+05  3.6138033e+03
   4.000e+01    7.2180336e+05  3.6252048e+03
   3.300e+01    7.0702521e+05  3.5246685e+03
   5.000e+00    2.4987669e+05  1.2622750e+03
   1.800e+01    5.8636362e+05  2.9196214e+03
