#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0075007e+06  5.0000000e+03
   1.000e+00    2.5846293e+05  1.2986016e+03
   2.000e+00    2.6614030e+05  1.3284937e+03
   3.000e+00    2.6834866e+05  1.3414362e+03
   4.000e+00    2.7491150e+05  1.3875387e+03
   5.000e+00    2.8515183e+05  1.4260831e+03
   6.000e+00    3.0242659e+05  1.5194047e+03
   7.000e+00    3.3350592e+05  1.6636070e+03
   8.000e+00    3.6818768e+05  1.8343305e+03
   9.000e+00    4.0579820e+05  2.0119813e+03
   1.000e+01    4.3513559e+05  2.1845896e+03
   1.100e+01    4.7224381e+05  2.3455710e+03
   1.200e+01    4.9384559e+05  2.4923550e+03
   1.300e+01    5.2153124e+05  2.6240935e+03
   1.400e+01    5.5273566e+05  2.7415453e+03
   1.500e+01    5.6792170e+05  2.8456013e+03
   1.600e+01    5.8854610e+05  2.9377940e+03
   1.700e+01    6.0201840e+05  3.0192860e+03
   1.800e+01    6.1274589e+05  3.0915435e+03
   1.900e+01    6.3404936e+05  3.1555701e+03
   2.000e+01    6.4059921e+05  3.2125620e+03
   2.100e+01    6.5589529e+05  3.2632887e+03
   2.200e+01    6.6139157e+05  3.3086753e+03
   2.300e+01    6.7266000e+05  3.3492851e+03
   2.400e+01    6.8552259e+05  3.3858223e+03
   2.500e+01    6.8468126e+05  3.4186913e+03
   2.600e+01    6.9101268e+05  3.4484281e+03
   2.700e+01    6.9023643e+05  3.4753206e+03
   2.800e+01    7.0226120e+05  3.4997799e+03
   2.900e+01    6.9939136e+05  3.5220103e+03
   3.000e+01    7.0546698e+05  3.5423305e+03
   3.100e+01    7.0990102e+05  3.5608852e+03
   3.200e+01    7.1577860e+05  3.5779247e+03
   3.300e+01    7.1407215e+05  3.5935511e+03
   3.400e+01    7.2383927e+05  3.6079633e+03
   3.500e+01    7.1914083e+05  3.6212331e+03
   3.600e+01    7.3262869e+05  3.6335208e+03
   3.700e+01    7.2962120e+05  3.6448759e+03
   3.800e+01    7.3058237e+05  3.6554296e+03
   3.900e+01    7.3321867e+05  3.6652154e+03
   4.000e+01    7.3386339e+05  3.6743414e+03
   1.000e+00    2.5989805e+05  1.2986016e+03
   2.400e+01    6.7279660e+05  3.3858223e+03
   3.000e+00    2.6864052e+05  1.3414362e+03
