#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0013420e+06  5.0000000e+03
   1.000e+00    1.8944411e+05  9.4718089e+02
   2.000e+00    1.9716218e+05  9.8468320e+02
   3.000e+00    2.0214736e+05  1.0144120e+03
   4.000e+00    2.1055413e+05  1.0525727e+03
   5.000e+00    2.2038840e+05  1.1015665e+03
   6.000e+00    2.3839872e+05  1.1973561e+03
   7.000e+00    2.6666082e+05  1.3363205e+03
   8.000e+00    3.0090804e+05  1.5010199e+03
   9.000e+00    3.3310225e+05  1.6757575e+03
   1.000e+01    3.6899742e+05  1.8495217e+03
   1.100e+01    4.0186632e+05  2.0155163e+03
   1.200e+01    4.3309769e+05  2.1700631e+03
   1.300e+01    4.5903528e+05  2.3115787e+03
   1.400e+01    4.8938914e+05  2.4397899e+03
   1.500e+01    5.1403326e+05  2.5551832e+03
   1.600e+01    5.2656521e+05  2.6586449e+03
   1.700e+01    5.5472585e+05  2.7512350e+03
   1.800e+01    5.6507271e+05  2.8340530e+03
   1.900e+01    5.7886232e+05  2.9081624e+03
   2.000e+01    5.9661089e+05  2.9745514e+03
   2.100e+01    6.0438036e+05  3.0341164e+03
   2.200e+01    6.2337630e+05  3.0876583e+03
   2.300e+01    6.2761423e+05  3.1358853e+03
   2.400e+01    6.3335703e+05  3.1794197e+03
   2.500e+01    6.4032030e+05  3.2188067e+03
   2.600e+01    6.4979796e+05  3.2545225e+03
   2.700e+01    6.5941614e+05  3.2869830e+03
   2.800e+01    6.6513790e+05  3.3165514e+03
   2.900e+01    6.6627930e+05  3.3435448e+03
   3.000e+01    6.7790610e+05  3.3682407e+03
   3.100e+01    6.8097263e+05  3.3908824e+03
   3.200e+01    6.8232389e+05  3.4116832e+03
   3.300e+01    6.8752321e+05  3.4308306e+03
   3.400e+01    6.8453300e+05  3.4484898e+03
   3.500e+01    6.9414523e+05  3.4648067e+03
   3.600e+01    6.9696978e+05  3.4799104e+03
   3.700e+01    7.0617660e+05  3.4939151e+03
   3.800e+01    7.0111734e+05  3.5069225e+03
   3.900e+01    7.0150094e+05  3.5190231e+03
   4.000e+01    7.0788911e+05  3.5302974e+03
   3.400e+01    6.9338855e+05  3.4484898e+03
   1.700e+01    5.4664846e+05  2.7512350e+03
   1.000e+00    1.9054004e+05  9.4718089e+02
