#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9945255e+05  5.0000000e+03
   1.000e+00    1.0898450e+05  5.4411742e+02
   2.000e+00    1.1124593e+05  5.5605268e+02
   3.000e+00    1.1500492e+05  5.7433690e+02
   4.000e+00    1.1432577e+05  5.7608270e+02
   5.000e+00    1.1909355e+05  5.9179154e+02
   6.000e+00    1.2297266e+05  6.1303888e+02
   7.000e+00    1.2369983e+05  6.2111354e+02
   8.000e+00    1.2651541e+05  6.3080495e+02
   9.000e+00    1.3061239e+05  6.5620870e+02
   1.000e+01    1.4088535e+05  7.0143665e+02
   1.100e+01    1.5269464e+05  7.6526333e+02
   1.200e+01    1.6915797e+05  8.4454122e+02
   1.300e+01    1.8492638e+05  9.3576410e+02
   1.400e+01    2.0726450e+05  1.0357508e+03
   1.500e+01    2.3046760e+05  1.1413320e+03
   1.600e+01    2.4903210e+05  1.2502565e+03
   1.700e+01    2.7189064e+05  1.3600579e+03
   1.800e+01    2.9708298e+05  1.4694522e+03
   1.900e+01    3.1512425e+05  1.5766798e+03
   2.000e+01    3.3696353e+05  1.6812333e+03
   2.100e+01    3.5941625e+05  1.7819257e+03
   2.200e+01    3.7526508e+05  1.8787833e+03
   2.300e+01    3.9315299e+05  1.9710270e+03
   2.400e+01    4.1216489e+05  2.0590060e+03
   2.500e+01    4.2706569e+05  2.1422089e+03
   2.600e+01    4.4478413e+05  2.2211551e+03
   2.700e+01    4.5582361e+05  2.2954991e+03
   2.800e+01    4.7299462e+05  2.3658313e+03
   2.900e+01    4.8753592e+05  2.4319052e+03
   3.000e+01    4.9740572e+05  2.4943224e+03
   3.100e+01    5.1031800e+05  2.5528936e+03
   3.200e+01    5.2363370e+05  2.6081988e+03
   3.300e+01    5.3557695e+05  2.6600811e+03
   3.400e+01    5.4005983e+05  2.7090823e+03
   3.500e+01    5.4949158e+05  2.7550638e+03
   3.600e+01    5.6178362e+05  2.7985227e+03
   3.700e+01    5.7138671e+05  2.8393308e+03
   3.800e+01    5.7887932e+05  2.8779394e+03
   3.900e+01    5.8183861e+05  2.9142266e+03
   4.000e+01    5.8810938e+05  2.9485997e+03
   4.000e+01    5.8903425e+05  2.9485997e+03
   1.200e+01    1.6968268e+05  8.4454122e+02
   3.500e+01    5.5495084e+05  2.7550638e+03
