#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9975622e+05  5.0000000e+03
   1.000e+00    1.9930492e+04  1.0014950e+02
   2.000e+00    2.1244667e+04  1.0656204e+02
   3.000e+00    2.2830761e+04  1.1344639e+02
   4.000e+00    2.4143114e+04  1.2039147e+02
   5.000e+00    2.5334272e+04  1.2721556e+02
   6.000e+00    2.7230404e+04  1.3585737e+02
   7.000e+00    2.9072753e+04  1.4554988e+02
   8.000e+00    3.0810303e+04  1.5491585e+02
   9.000e+00    3.2713566e+04  1.6448815e+02
   1.000e+01    3.5081454e+04  1.7588188e+02
   1.100e+01    3.8228107e+04  1.9068245e+02
   1.200e+01    4.1778231e+04  2.0993271e+02
   1.300e+01    4.6819087e+04  2.3426106e+02
   1.400e+01    5.2737822e+04  2.6398758e+02
   1.500e+01    5.9977653e+04  2.9915970e+02
   1.600e+01    6.7758763e+04  3.3979639e+02
   1.700e+01    7.7895888e+04  3.8556706e+02
   1.800e+01    8.7030180e+04  4.3633537e+02
   1.900e+01    9.8332549e+04  4.9147782e+02
   2.000e+01    1.1068096e+05  5.5078227e+02
   2.100e+01    1.2282478e+05  6.1342828e+02
   2.200e+01    1.3570058e+05  6.7920245e+02
   2.300e+01    1.4933720e+05  7.4719011e+02
   2.400e+01    1.6281023e+05  8.1723682e+02
   2.500e+01    1.7674192e+05  8.8841869e+02
   2.600e+01    1.9291370e+05  9.6067570e+02
   2.700e+01    2.0628611e+05  1.0331312e+03
   2.800e+01    2.1991874e+05  1.1058308e+03
   2.900e+01    2.3464484e+05  1.1779748e+03
   3.000e+01    2.4932684e+05  1.2497082e+03
   3.100e+01    2.6309419e+05  1.3203185e+03
   3.200e+01    2.7598489e+05  1.3900342e+03
   3.300e+01    2.9279650e+05  1.4582279e+03
   3.400e+01    3.0220299e+05  1.5251924e+03
   3.500e+01    3.1855302e+05  1.5903777e+03
   3.600e+01    3.2882683e+05  1.6541214e+03
   3.700e+01    3.4219812e+05  1.7159406e+03
   3.800e+01    3.5583051e+05  1.7762012e+03
   3.900e+01    3.6803902e+05  1.8344768e+03
   4.000e+01    3.8009901e+05  1.8911482e+03
   2.500e+01    1.7631146e+05  8.8841869e+02
   1.000e+00    1.9962254e+04  1.0014950e+02
   2.800e+01    2.2255334e+05  1.1058308e+03
