#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0014299e+06  5.0000000e+03
   1.000e+00    1.0408402e+05  5.1545690e+02
   2.000e+00    1.0663973e+05  5.2712798e+02
   3.000e+00    1.0693873e+05  5.3880999e+02
   4.000e+00    1.1035734e+05  5.5200954e+02
   5.000e+00    1.1196781e+05  5.5743304e+02
   6.000e+00    1.1446317e+05  5.7332488e+02
   7.000e+00    1.1750616e+05  5.8505694e+02
   8.000e+00    1.1773420e+05  5.8830629e+02
   9.000e+00    1.1844940e+05  5.9385593e+02
   1.000e+01    1.2314812e+05  6.1072328e+02
   1.100e+01    1.2839323e+05  6.4221765e+02
   1.200e+01    1.3789965e+05  6.8816224e+02
   1.300e+01    1.4934229e+05  7.4693884e+02
   1.400e+01    1.6428510e+05  8.1647508e+02
   1.500e+01    1.7615546e+05  8.9463849e+02
   1.600e+01    1.9712347e+05  9.7939328e+02
   1.700e+01    2.1352209e+05  1.0688712e+03
   1.800e+01    2.3316064e+05  1.1614075e+03
   1.900e+01    2.4862972e+05  1.2555580e+03
   2.000e+01    2.6834683e+05  1.3501013e+03
   2.100e+01    2.8502820e+05  1.4440305e+03
   2.200e+01    3.0659712e+05  1.5365370e+03
   2.300e+01    3.2422435e+05  1.6269896e+03
   2.400e+01    3.4253576e+05  1.7149120e+03
   2.500e+01    3.6145662e+05  1.7999595e+03
   2.600e+01    3.7988743e+05  1.8818972e+03
   2.700e+01    3.8850922e+05  1.9605798e+03
   2.800e+01    4.0877650e+05  2.0359345e+03
   2.900e+01    4.2286565e+05  2.1079454e+03
   3.000e+01    4.3416680e+05  2.1766408e+03
   3.100e+01    4.4695069e+05  2.2420825e+03
   3.200e+01    4.6318112e+05  2.3043572e+03
   3.300e+01    4.7579375e+05  2.3635692e+03
   3.400e+01    4.8389672e+05  2.4198348e+03
   3.500e+01    4.9518747e+05  2.4732779e+03
   3.600e+01    5.0905831e+05  2.5240264e+03
   3.700e+01    5.2151725e+05  2.5722096e+03
   3.800e+01    5.2350181e+05  2.6179559e+03
   3.900e+01    5.3377774e+05  2.6613916e+03
   4.000e+01    5.3606650e+05  2.7026395e+03
   2.000e+00    1.0526379e+05  5.2712798e+02
   1.400e+01    1.6286208e+05  8.1647508e+02
   1.300e+01    1.5016722e+05  7.4693884e+02
