#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9821049e+05  5.0000000e+03
   1.000e+00    5.9065937e+05  2.9367976e+03
   2.000e+00    5.9542593e+05  2.9739649e+03
   3.000e+00    5.9681377e+05  3.0116476e+03
   4.000e+00    6.0577519e+05  3.0497528e+03
   5.000e+00    6.1724707e+05  3.0881658e+03
   6.000e+00    6.2484008e+05  3.1267499e+03
   7.000e+00    6.3589429e+05  3.1652419e+03
   8.000e+00    6.4082185e+05  3.2032456e+03
   9.000e+00    6.5249213e+05  3.2403120e+03
   1.000e+01    6.5195712e+05  3.2760248e+03
   1.100e+01    6.6240414e+05  3.3100520e+03
   1.200e+01    6.6791542e+05  3.3421642e+03
   1.300e+01    6.7256883e+05  3.3722309e+03
   1.400e+01    6.8278388e+05  3.4002057e+03
   1.500e+01    6.8505392e+05  3.4261073e+03
   1.600e+01    6.9034360e+05  3.4500016e+03
   1.700e+01    7.0137407e+05  3.4719857e+03
   1.800e+01    6.9929258e+05  3.4921757e+03
   1.900e+01    7.0004995e+05  3.5106973e+03
   2.000e+01    7.0109898e+05  3.5276787e+03
   2.100e+01    7.0865028e+05  3.5432460e+03
   2.200e+01    7.0766846e+05  3.5575206e+03
   2.300e+01    7.1705807e+05  3.5706165e+03
   2.400e+01    7.1654258e+05  3.5826399e+03
   2.500e+01    7.1865143e+05  3.5936888e+03
   2.600e+01    7.2662088e+05  3.6038528e+03
   2.700e+01    7.2490681e+05  3.6132135e+03
   2.800e+01    7.2170258e+05  3.6218448e+03
   2.900e+01    7.2050625e+05  3.6298137e+03
   3.000e+01    7.3849117e+05  3.6371806e+03
   3.100e+01    7.2690929e+05  3.6440001e+03
   3.200e+01    7.2942849e+05  3.6503211e+03
   3.300e+01    7.3363168e+05  3.6561879e+03
   3.400e+01    7.3256250e+05  3.6616403e+03
   3.500e+01    7.3078819e+05  3.6667144e+03
   3.600e+01    7.3415568e+05  3.6714424e+03
   3.700e+01    7.3267611e+05  3.6758535e+03
   3.800e+01    7.2875439e+05  3.6799742e+03
   3.900e+01    7.3707656e+05  3.6838283e+03
   4.000e+01    7.3768282e+05  3.6874373e+03
   7.000e+00    6.3082460e+05  3.1652419e+03
   3.800e+01    7.3523429e+05  3.6799742e+03
   3.100e+01    7.3297922e+05  3.6440001e+03
