#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9745457e+05  5.0000000e+03
   1.000e+00    1.0320182e+05  5.1532508e+02
   2.000e+00    1.0910630e+05  5.4646415e+02
   3.000e+00    1.1642577e+05  5.7876155e+02
   4.000e+00    1.2344583e+05  6.1365110e+02
   5.000e+00    1.2937740e+05  6.5163330e+02
   6.000e+00    1.3968796e+05  6.9227913e+02
   7.000e+00    1.4794915e+05  7.4085614e+02
   8.000e+00    1.6033616e+05  8.0208836e+02
   9.000e+00    1.7715210e+05  8.7727918e+02
   1.000e+01    1.9232559e+05  9.6521031e+02
   1.100e+01    2.1280342e+05  1.0634521e+03
   1.200e+01    2.3404508e+05  1.1691982e+03
   1.300e+01    2.5596383e+05  1.2797101e+03
   1.400e+01    2.8198775e+05  1.3925381e+03
   1.500e+01    3.0107968e+05  1.5056155e+03
   1.600e+01    3.2534339e+05  1.6172811e+03
   1.700e+01    3.4812207e+05  1.7262583e+03
   1.800e+01    3.6799126e+05  1.8316132e+03
   1.900e+01    3.8406415e+05  1.9327020e+03
   2.000e+01    4.0545589e+05  2.0291185e+03
   2.100e+01    4.2497746e+05  2.1206443e+03
   2.200e+01    4.4150413e+05  2.2072055e+03
   2.300e+01    4.5996618e+05  2.2888363e+03
   2.400e+01    4.6791916e+05  2.3656488e+03
   2.500e+01    4.8735670e+05  2.4378095e+03
   2.600e+01    4.9937500e+05  2.5055208e+03
   2.700e+01    5.1339697e+05  2.5690065e+03
   2.800e+01    5.2257452e+05  2.6285015e+03
   2.900e+01    5.3737456e+05  2.6842437e+03
   3.000e+01    5.4973834e+05  2.7364688e+03
   3.100e+01    5.5867788e+05  2.7854060e+03
   3.200e+01    5.7115913e+05  2.8312753e+03
   3.300e+01    5.7527695e+05  2.8742864e+03
   3.400e+01    5.8004431e+05  2.9146371e+03
   3.500e+01    5.9092768e+05  2.9525134e+03
   3.600e+01    5.9658408e+05  2.9880892e+03
   3.700e+01    5.9656212e+05  3.0215265e+03
   3.800e+01    6.1140779e+05  3.0529762e+03
   3.900e+01    6.1652239e+05  3.0825779e+03
   4.000e+01    6.2395112e+05  3.1104612e+03
   1.800e+01    3.6534786e+05  1.8316132e+03
   3.000e+01    5.4394135e+05  2.7364688e+03
   2.600e+01    5.0257924e+05  2.5055208e+03
