#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9615852e+05  5.0000000e+03
   1.000e+00    2.8273954e+05  1.4047519e+03
   2.000e+00    2.8209870e+05  1.4128297e+03
   3.000e+00    2.8620003e+05  1.4378839e+03
   4.000e+00    2.8316543e+05  1.4236678e+03
   5.000e+00    2.8860235e+05  1.4326923e+03
   6.000e+00    2.8960054e+05  1.4445149e+03
   7.000e+00    2.8460643e+05  1.4353251e+03
   8.000e+00    2.8692070e+05  1.4406731e+03
   9.000e+00    2.9425673e+05  1.4772611e+03
   1.000e+01    3.0700720e+05  1.5431821e+03
   1.100e+01    3.3012550e+05  1.6306088e+03
   1.200e+01    3.4336839e+05  1.7315597e+03
   1.300e+01    3.6938522e+05  1.8395378e+03
   1.400e+01    3.9113286e+05  1.9497175e+03
   1.500e+01    4.1030284e+05  2.0587155e+03
   1.600e+01    4.3195075e+05  2.1642819e+03
   1.700e+01    4.5472225e+05  2.2650143e+03
   1.800e+01    4.6919673e+05  2.3601231e+03
   1.900e+01    4.8898899e+05  2.4492479e+03
   2.000e+01    5.0759374e+05  2.5323204e+03
   2.100e+01    5.2266937e+05  2.6094640e+03
   2.200e+01    5.3454869e+05  2.6809223e+03
   2.300e+01    5.5224351e+05  2.7470087e+03
   2.400e+01    5.5724084e+05  2.8080719e+03
   2.500e+01    5.7426092e+05  2.8644724e+03
   2.600e+01    5.8069331e+05  2.9165681e+03
   2.700e+01    5.9508263e+05  2.9647037e+03
   2.800e+01    6.0222405e+05  3.0092059e+03
   2.900e+01    6.0739900e+05  3.0503799e+03
   3.000e+01    6.1336083e+05  3.0885086e+03
   3.100e+01    6.2719258e+05  3.1238521e+03
   3.200e+01    6.2558454e+05  3.1566485e+03
   3.300e+01    6.3439822e+05  3.1871152e+03
   3.400e+01    6.4044679e+05  3.2154500e+03
   3.500e+01    6.5184568e+05  3.2418329e+03
   3.600e+01    6.5617063e+05  3.2664271e+03
   3.700e+01    6.5370991e+05  3.2893808e+03
   3.800e+01    6.6521679e+05  3.3108286e+03
   3.900e+01    6.6413007e+05  3.3308925e+03
   4.000e+01    6.7093534e+05  3.3496832e+03
   4.000e+01    6.7223958e+05  3.3496832e+03
   3.800e+01    6.5903808e+05  3.3108286e+03
   2.600e+01    5.8523580e+05  2.9165681e+03
