#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0089768e+06  5.0000000e+03
   1.000e+00    1.7428269e+05  8.9010452e+02
   2.000e+00    1.8782529e+05  9.4081355e+02
   3.000e+00    1.9926942e+05  9.9430900e+02
   4.000e+00    2.1083204e+05  1.0520134e+03
   5.000e+00    2.2501693e+05  1.1140331e+03
   6.000e+00    2.3751003e+05  1.1819344e+03
   7.000e+00    2.5067024e+05  1.2585500e+03
   8.000e+00    2.6943657e+05  1.3450568e+03
   9.000e+00    2.8575880e+05  1.4405271e+03
   1.000e+01    3.0637066e+05  1.5427853e+03
   1.100e+01    3.3174196e+05  1.6492470e+03
   1.200e+01    3.5025133e+05  1.7574322e+03
   1.300e+01    3.7382858e+05  1.8652122e+03
   1.400e+01    3.9704469e+05  1.9708932e+03
   1.500e+01    4.1324418e+05  2.0732115e+03
   1.600e+01    4.3180465e+05  2.1712857e+03
   1.700e+01    4.5349108e+05  2.2645535e+03
   1.800e+01    4.6705157e+05  2.3527058e+03
   1.900e+01    4.8444381e+05  2.4356274e+03
   2.000e+01    5.0104855e+05  2.5133456e+03
   2.100e+01    5.1739890e+05  2.5859888e+03
   2.200e+01    5.3166176e+05  2.6537541e+03
   2.300e+01    5.4118130e+05  2.7168814e+03
   2.400e+01    5.5618414e+05  2.7756354e+03
   2.500e+01    5.6929839e+05  2.8302912e+03
   2.600e+01    5.7385892e+05  2.8811250e+03
   2.700e+01    5.8347297e+05  2.9284072e+03
   2.800e+01    5.9257312e+05  2.9723979e+03
   2.900e+01    6.0104522e+05  3.0133440e+03
   3.000e+01    6.1423034e+05  3.0514778e+03
   3.100e+01    6.1687028e+05  3.0870164e+03
   3.200e+01    6.2364854e+05  3.1201613e+03
   3.300e+01    6.3344119e+05  3.1510988e+03
   3.400e+01    6.4002889e+05  3.1800011e+03
   3.500e+01    6.4137520e+05  3.2070261e+03
   3.600e+01    6.5043384e+05  3.2323191e+03
   3.700e+01    6.5007099e+05  3.2560134e+03
   3.800e+01    6.5400430e+05  3.2782311e+03
   3.900e+01    6.5954579e+05  3.2990839e+03
   4.000e+01    6.6451655e+05  3.3186745e+03
   2.800e+01    5.9481391e+05  2.9723979e+03
   2.700e+01    5.8290512e+05  2.9284072e+03
   6.000e+00    2.3710010e+05  1.1819344e+03
