#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0001147e+06  5.0000000e+03
   1.000e+00    2.9642372e+05  1.4717570e+03
   2.000e+00    3.0852741e+05  1.5415067e+03
   3.000e+00    3.2273362e+05  1.6157271e+03
   4.000e+00    3.3687164e+05  1.6951621e+03
   5.000e+00    3.5572335e+05  1.7782189e+03
   6.000e+00    3.7375868e+05  1.8652549e+03
   7.000e+00    3.9040351e+05  1.9568993e+03
   8.000e+00    4.1315632e+05  2.0524901e+03
   9.000e+00    4.3007977e+05  2.1503225e+03
   1.000e+01    4.5004056e+05  2.2483829e+03
   1.100e+01    4.6940643e+05  2.3447721e+03
   1.200e+01    4.8330944e+05  2.4380101e+03
   1.300e+01    5.0419729e+05  2.5269939e+03
   1.400e+01    5.2487140e+05  2.6110660e+03
   1.500e+01    5.3708848e+05  2.6898360e+03
   1.600e+01    5.5547628e+05  2.7632154e+03
   1.700e+01    5.6860896e+05  2.8312385e+03
   1.800e+01    5.7732122e+05  2.8941142e+03
   1.900e+01    5.8919843e+05  2.9520762e+03
   2.000e+01    6.0092918e+05  3.0054519e+03
   2.100e+01    6.1130833e+05  3.0545410e+03
   2.200e+01    6.1821304e+05  3.0996925e+03
   2.300e+01    6.2837249e+05  3.1412049e+03
   2.400e+01    6.3494998e+05  3.1794034e+03
   2.500e+01    6.4402274e+05  3.2145565e+03
   2.600e+01    6.4698954e+05  3.2469487e+03
   2.700e+01    6.5818844e+05  3.2768093e+03
   2.800e+01    6.6721477e+05  3.3043794e+03
   2.900e+01    6.6446295e+05  3.3298493e+03
   3.000e+01    6.6591553e+05  3.3534198e+03
   3.100e+01    6.7313153e+05  3.3752468e+03
   3.200e+01    6.7846780e+05  3.3954961e+03
   3.300e+01    6.8765770e+05  3.4142941e+03
   3.400e+01    6.8659224e+05  3.4317775e+03
   3.500e+01    6.8714584e+05  3.4480484e+03
   3.600e+01    6.9619065e+05  3.4632194e+03
   3.700e+01    6.9055710e+05  3.4773732e+03
   3.800e+01    7.0005121e+05  3.4906028e+03
   3.900e+01    7.0235369e+05  3.5029748e+03
   4.000e+01    7.0040386e+05  3.5145665e+03
   2.400e+01    6.4030794e+05  3.1794034e+03
   2.300e+01    6.2868204e+05  3.1412049e+03
   3.400e+01    6.8943013e+05  3.4317775e+03
