#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0017556e+06  5.0000000e+03
   1.000e+00    9.5038157e+04  4.7492495e+02
   2.000e+00    9.9050440e+04  4.9928164e+02
   3.000e+00    1.0438107e+05  5.2461321e+02
   4.000e+00    1.0955248e+05  5.5024440e+02
   5.000e+00    1.1572852e+05  5.8075523e+02
   6.000e+00    1.2339083e+05  6.1375489e+02
   7.000e+00    1.2951934e+05  6.4769906e+02
   8.000e+00    1.3683208e+05  6.8564458e+02
   9.000e+00    1.4722521e+05  7.3130777e+02
   1.000e+01    1.5719833e+05  7.8661358e+02
   1.100e+01    1.7036482e+05  8.5176381e+02
   1.200e+01    1.8371842e+05  9.2587751e+02
   1.300e+01    2.0037538e+05  1.0074599e+03
   1.400e+01    2.2073710e+05  1.0949251e+03
   1.500e+01    2.3855249e+05  1.1865192e+03
   1.600e+01    2.5545571e+05  1.2808066e+03
   1.700e+01    2.7585358e+05  1.3762729e+03
   1.800e+01    2.9251916e+05  1.4718805e+03
   1.900e+01    3.1357697e+05  1.5664871e+03
   2.000e+01    3.3421801e+05  1.6594680e+03
   2.100e+01    3.5218373e+05  1.7500367e+03
   2.200e+01    3.6822504e+05  1.8379073e+03
   2.300e+01    3.8446493e+05  1.9225774e+03
   2.400e+01    4.0109711e+05  2.0040049e+03
   2.500e+01    4.1606855e+05  2.0818915e+03
   2.600e+01    4.3360999e+05  2.1563537e+03
   2.700e+01    4.4548512e+05  2.2272294e+03
   2.800e+01    4.5833157e+05  2.2947284e+03
   2.900e+01    4.7404323e+05  2.3587737e+03
   3.000e+01    4.8215105e+05  2.4196225e+03
   3.100e+01    4.9736031e+05  2.4772480e+03
   3.200e+01    5.0536536e+05  2.5319249e+03
   3.300e+01    5.1813700e+05  2.5836531e+03
   3.400e+01    5.2879645e+05  2.6327065e+03
   3.500e+01    5.3367749e+05  2.6790975e+03
   3.600e+01    5.3996081e+05  2.7230885e+03
   3.700e+01    5.5257113e+05  2.7646958e+03
   3.800e+01    5.6386369e+05  2.8041648e+03
   3.900e+01    5.6581355e+05  2.8415110e+03
   4.000e+01    5.7756958e+05  2.8769602e+03
   2.000e+00    9.9838515e+04  4.9928164e+02
   1.000e+01    1.5748196e+05  7.8661358e+02
   2.000e+01    3.3040654e+05  1.6594680e+03
