#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0012420e+06  5.0000000e+03
   1.000e+00    2.3270705e+05  1.1620607e+03
   2.000e+00    2.3847862e+05  1.1963827e+03
   3.000e+00    2.4185279e+05  1.2149283e+03
   4.000e+00    2.4933890e+05  1.2489193e+03
   5.000e+00    2.5644896e+05  1.2747028e+03
   6.000e+00    2.6661630e+05  1.3304159e+03
   7.000e+00    2.8756001e+05  1.4301042e+03
   8.000e+00    3.0962638e+05  1.5622610e+03
   9.000e+00    3.4057902e+05  1.7116895e+03
   1.000e+01    3.7351208e+05  1.8664309e+03
   1.100e+01    4.0551839e+05  2.0184861e+03
   1.200e+01    4.3533788e+05  2.1630520e+03
   1.300e+01    4.5571908e+05  2.2975951e+03
   1.400e+01    4.8292709e+05  2.4210792e+03
   1.500e+01    5.0920834e+05  2.5333992e+03
   1.600e+01    5.3067406e+05  2.6349916e+03
   1.700e+01    5.4681979e+05  2.7265804e+03
   1.800e+01    5.6467317e+05  2.8090160e+03
   1.900e+01    5.7492944e+05  2.8831787e+03
   2.000e+01    5.8867213e+05  2.9499226e+03
   2.100e+01    6.0993792e+05  3.0100468e+03
   2.200e+01    6.1381758e+05  3.0642811e+03
   2.300e+01    6.1720606e+05  3.1132825e+03
   2.400e+01    6.3019300e+05  3.1576367e+03
   2.500e+01    6.3988882e+05  3.1978626e+03
   2.600e+01    6.4784678e+05  3.2344180e+03
   2.700e+01    6.5867262e+05  3.2677059e+03
   2.800e+01    6.5541661e+05  3.2980806e+03
   2.900e+01    6.5909125e+05  3.3258536e+03
   3.000e+01    6.7628278e+05  3.3512990e+03
   3.100e+01    6.7255232e+05  3.3746579e+03
   3.200e+01    6.7758448e+05  3.3961427e+03
   3.300e+01    6.8154554e+05  3.4159410e+03
   3.400e+01    6.9385134e+05  3.4342185e+03
   3.500e+01    6.9085285e+05  3.4511220e+03
   3.600e+01    6.9806876e+05  3.4667816e+03
   3.700e+01    6.9325872e+05  3.4813130e+03
   3.800e+01    7.0237593e+05  3.4948191e+03
   3.900e+01    6.9582889e+05  3.5073918e+03
   4.000e+01    7.0674612e+05  3.5191132e+03
   2.700e+01    6.5185973e+05  3.2677059e+03
   3.400e+01    6.8723610e+05  3.4342185e+03
   2.000e+00    2.3980611e+05  1.1963827e+03
