#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9684847e+05  5.0000000e+03
   1.000e+00    4.9185665e+04  2.4569867e+02
   2.000e+00    5.1733495e+04  2.5602621e+02
   3.000e+00    5.3273988e+04  2.6682413e+02
   4.000e+00    5.5804719e+04  2.7805412e+02
   5.000e+00    5.7818179e+04  2.8813799e+02
   6.000e+00    5.9990715e+04  3.0021797e+02
   7.000e+00    6.3601412e+04  3.1462407e+02
   8.000e+00    6.6049994e+04  3.2860547e+02
   9.000e+00    6.8059837e+04  3.4163371e+02
   1.000e+01    7.1816940e+04  3.5561653e+02
   1.100e+01    7.5074125e+04  3.7299965e+02
   1.200e+01    7.8777500e+04  3.9550177e+02
   1.300e+01    8.4355746e+04  4.2406910e+02
   1.400e+01    9.1110998e+04  4.5898319e+02
   1.500e+01    9.9608588e+04  5.0013854e+02
   1.600e+01    1.0872564e+05  5.4723175e+02
   1.700e+01    1.1964526e+05  5.9970341e+02
   1.800e+01    1.3211574e+05  6.5707894e+02
   1.900e+01    1.4356549e+05  7.1858132e+02
   2.000e+01    1.5727116e+05  7.8372730e+02
   2.100e+01    1.6977192e+05  8.5164912e+02
   2.200e+01    1.8336251e+05  9.2193921e+02
   2.300e+01    1.9933444e+05  9.9372879e+02
   2.400e+01    2.1286212e+05  1.0667308e+03
   2.500e+01    2.3007972e+05  1.1401341e+03
   2.600e+01    2.4240191e+05  1.2137868e+03
   2.700e+01    2.5589676e+05  1.2869656e+03
   2.800e+01    2.7078282e+05  1.3596465e+03
   2.900e+01    2.8780714e+05  1.4312029e+03
   3.000e+01    3.0121152e+05  1.5017194e+03
   3.100e+01    3.1449650e+05  1.5706614e+03
   3.200e+01    3.2847633e+05  1.6381987e+03
   3.300e+01    3.4210977e+05  1.7038775e+03
   3.400e+01    3.5259076e+05  1.7679291e+03
   3.500e+01    3.6723793e+05  1.8299679e+03
   3.600e+01    3.7943929e+05  1.8902659e+03
   3.700e+01    3.9082227e+05  1.9484928e+03
   3.800e+01    4.0196138e+05  2.0049452e+03
   3.900e+01    4.0951184e+05  2.0593371e+03
   4.000e+01    4.2056531e+05  2.1119765e+03
   3.600e+01    3.7604456e+05  1.8902659e+03
   1.400e+01    9.2145379e+04  4.5898319e+02
   1.800e+01    1.3208938e+05  6.5707894e+02
