#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    1.0002616e+06  5.0000000e+03
   1.000e+00    5.9803226e+04  3.0037017e+02
   2.000e+00    6.1657860e+04  3.1016294e+02
   3.000e+00    6.4010677e+04  3.2031992e+02
   4.000e+00    6.5810099e+04  3.3108499e+02
   5.000e+00    6.7501253e+04  3.3830986e+02
   6.000e+00    7.0322013e+04  3.5093994e+02
   7.000e+00    7.2235962e+04  3.6186145e+02
   8.000e+00    7.3665359e+04  3.6786151e+02
   9.000e+00    7.4792360e+04  3.7490064e+02
   1.000e+01    7.7944791e+04  3.8908661e+02
   1.100e+01    8.2642605e+04  4.1340279e+02
   1.200e+01    9.0341360e+04  4.4854477e+02
   1.300e+01    9.8902764e+04  4.9409126e+02
   1.400e+01    1.0910763e+05  5.4913619e+02
   1.500e+01    1.2137403e+05  6.1255601e+02
   1.600e+01    1.3663460e+05  6.8312497e+02
   1.700e+01    1.5154748e+05  7.5958046e+02
   1.800e+01    1.6782313e+05  8.4067261e+02
   1.900e+01    1.8578502e+05  9.2520544e+02
   2.000e+01    2.0074723e+05  1.0120690e+03
   2.100e+01    2.1915819e+05  1.1002618e+03
   2.200e+01    2.3870427e+05  1.1889031e+03
   2.300e+01    2.5371896e+05  1.2772375e+03
   2.400e+01    2.7198246e+05  1.3646318e+03
   2.500e+01    2.9246562e+05  1.4505684e+03
   2.600e+01    3.1100976e+05  1.5346348e+03
   2.700e+01    3.2406145e+05  1.6165118e+03
   2.800e+01    3.3977865e+05  1.6959619e+03
   2.900e+01    3.5360604e+05  1.7728168e+03
   3.000e+01    3.7085284e+05  1.8469669e+03
   3.100e+01    3.8563153e+05  1.9183508e+03
   3.200e+01    3.9553589e+05  1.9869465e+03
   3.300e+01    4.1257815e+05  2.0527636e+03
   3.400e+01    4.2539955e+05  2.1158369e+03
   3.500e+01    4.3269477e+05  2.1762202e+03
   3.600e+01    4.4479925e+05  2.2339823e+03
   3.700e+01    4.6119950e+05  2.2892024e+03
   3.800e+01    4.6433463e+05  2.3419676e+03
   3.900e+01    4.7805009e+05  2.3923695e+03
   4.000e+01    4.8791973e+05  2.4405031e+03
   2.900e+01    3.5381845e+05  1.7728168e+03
   1.300e+01    9.9068669e+04  4.9409126e+02
   1.800e+01    1.6876223e+05  8.4067261e+02
