#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9670610e+05  5.0000000e+03
   1.000e+00    1.9974320e+05  1.0012984e+03
   2.000e+00    2.1592446e+05  1.0740647e+03
   3.000e+00    2.3012480e+05  1.1538720e+03
   4.000e+00    2.4798960e+05  1.2422406e+03
   5.000e+00    2.6959462e+05  1.3422871e+03
   6.000e+00    2.9051411e+05  1.4577225e+03
   7.000e+00    3.1500237e+05  1.5868918e+03
   8.000e+00    3.4378711e+05  1.7246971e+03
   9.000e+00    3.7142905e+05  1.8654912e+03
   1.000e+01    4.0103352e+05  2.0045241e+03
   1.100e+01    4.2636554e+05  2.1383525e+03
   1.200e+01    4.5156582e+05  2.2647690e+03
   1.300e+01    4.7738588e+05  2.3825618e+03
   1.400e+01    5.0241466e+05  2.4912492e+03
   1.500e+01    5.1986344e+05  2.5908483e+03
   1.600e+01    5.3086479e+05  2.6816943e+03
   1.700e+01    5.4933664e+05  2.7643080e+03
   1.800e+01    5.6776255e+05  2.8393042e+03
   1.900e+01    5.8396771e+05  2.9073308e+03
   2.000e+01    5.9555254e+05  2.9690298e+03
   2.100e+01    6.0623998e+05  3.0250146e+03
   2.200e+01    6.1316694e+05  3.0758571e+03
   2.300e+01    6.2027132e+05  3.1220816e+03
   2.400e+01    6.3247103e+05  3.1641641e+03
   2.500e+01    6.4842899e+05  3.2025329e+03
   2.600e+01    6.4809841e+05  3.2375714e+03
   2.700e+01    6.5499454e+05  3.2696220e+03
   2.800e+01    6.6226873e+05  3.2989891e+03
   2.900e+01    6.6212907e+05  3.3259437e+03
   3.000e+01    6.6655763e+05  3.3507265e+03
   3.100e+01    6.7970137e+05  3.3735512e+03
   3.200e+01    6.8107529e+05  3.3946080e+03
   3.300e+01    6.7984280e+05  3.4140659e+03
   3.400e+01    6.8305133e+05  3.4320756e+03
   3.500e+01    6.8958392e+05  3.4487713e+03
   3.600e+01    6.9335255e+05  3.4642729e+03
   3.700e+01    6.9519400e+05  3.4786873e+03
   3.800e+01    6.9688115e+05  3.4921105e+03
   3.900e+01    7.0626249e+05  3.5046285e+03
   4.000e+01    7.0095947e+05  3.5163185e+03
   2.000e+00    2.1473270e+05  1.0740647e+03
   1.900e+01    5.8214832e+05  2.9073308e+03
   6.000e+00    2.9049122e+05  1.4577225e+03
