#   ncyc_cp         Intensity      Esd(Int.)
   0.000e+00    9.9881495e+05  5.0000000e+03
   1.000e+00    1.6030245e+05  7.9392605e+02
   2.000e+00    1.6052647e+05  8.0762689e+02
   3.000e+00    1.6605696e+05  8.2990564e+02
   4.000e+00    1.6664016e+05  8.3230520e+02
   5.000e+00    1.7129508e+05  8.5395373e+02
   6.000e+00    1.7189642e+05  8.5712711e+02
   7.000e+00    1.7383096e+05  8.6950933e+02
   8.000e+00    1.8180753e+05  9.1283447e+02
   9.000e+00    1.9761864e+05  9.8778654e+02
   1.000e+01    2.1767767e+05  1.0874507e+03
   1.100e+01    2.4048145e+05  1.2040038e+03
   1.200e+01    2.6547729e+05  1.3306116e+03
   1.300e+01    2.9277355e+05  1.4618073e+03
   1.400e+01    3.1904625e+05  1.5934494e+03
   1.500e+01    3.4290245e+05  1.7225513e+03
   1.600e+01    3.7254122e+05  1.8470731e+03
   1.700e+01    3.9324692e+05  1.9657174e+03
   1.800e+01    4.1506696e+05  2.0777460e+03
   1.900e+01    4.3654889e+05  2.1828285e+03
   2.000e+01    4.6295592e+05  2.2809207e+03
   2.100e+01    4.7514697e+05  2.3721723e+03
   2.200e+01    4.9227998e+05  2.4568576e+03
   2.300e+01    5.0499714e+05  2.5353262e+03
   2.400e+01    5.1980116e+05  2.6079667e+03
   2.500e+01    5.3467480e+05  2.6751826e+03
   2.600e+01    5.4674824e+05  2.7373759e+03
   2.700e+01    5.5812570e+05  2.7949362e+03
   2.800e+01    5.6778158e+05  2.8482342e+03
   2.900e+01    5.7679196e+05  2.8976181e+03
   3.000e+01    5.8746527e+05  2.9434118e+03
   3.100e+01    5.9412938e+05  2.9859144e+03
   3.200e+01    6.0379102e+05  3.0254010e+03
   3.300e+01    6.1975481e+05  3.0621234e+03
   3.400e+01    6.1654793e+05  3.0963117e+03
   3.500e+01    6.2731922e+05  3.1281756e+03
   3.600e+01    6.2773290e+05  3.1579061e+03
   3.700e+01    6.3402198e+05  3.1856770e+03
   3.800e+01    6.4367775e+05  3.2116463e+03
   3.900e+01    6.4658313e+05  3.2359579e+03
   4.000e+01    6.4818614e+05  3.2587426e+03
   3.800e+01    6.4195013e+05  3.2116463e+03
   3.900e+01    6.4874681e+05  3.2359579e+03
   3.700e+01    6.3603394e+05  3.1856770e+03
